부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
어두운 농구장의 화산채가 되어,김관식,H23a,1sp,가비지타임,화산귀환 어두운 바다의 등불이 되어,,,,,,"만화,일러스트,소설,음반,영상,사진",@olivine_olo0,https://dongne.co/event/df2401/circles/341298,제24회 디. 페스타,Day1
어두운 바다의 가비지 타임,녹,C1,2sp,어두운 바다의 등불이 되어,가비지 타임,,,,,,,@nok_k,https://dongne.co/event/df2401/circles/334850,제24회 디. 페스타,Day1
어디서나 태백태백걷기,88,N24b,1sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,,서태웅X강백호,로맨틱,,"만화,소설",@limited_88_88,https://dongne.co/event/df2401/circles/333877,제24회 디. 페스타,Day1
어쨌든 종상해달라는 거 아냐? 그렇게 해주겠다고.,"채금, 마계기공사, 더쓰",S20,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,"최종수, 기상호",최종수X기상호,"로맨틱,섹슈얼",,"일러스트,만화","@23Chaegeum6, @193cmx187cm, @deoss_101",https://dongne.co/event/df2401/circles/329104,제24회 디. 페스타,Day1
엄마와 주워온 자식들,엄마,F3,2sp,프로젝트 세카이,,,요이사키 카나데,아오야기 토우야X시노노메 아키토,해당없음,아사히나 마후유×요이사키 카나데,,@__MomMother_,https://dongne.co/event/df2401/circles/330711,제24회 디. 페스타,Day1
엜카롱니지찌개,"사탐, 윈",D4,2sp,"니지산지, 엘소드",반월당의 기묘한 이야기,,"엘소드 (플레이어블 캐릭터), 니지산지 (카가미 하야토/마유즈미 카이), 반월당의 기묘한 이갸기(백란, 유단)",,,,일러스트,"@Sachyo_Detector, @_W_i_n__",https://dongne.co/event/df2401/circles/334334,제24회 디. 페스타,Day1
여기도 사람 있어요,JIN,D7,2sp,나의 히어로 아카데미아,"엘소드, 도리벤, 가히리 등",,,,로맨틱,,"일러스트,소설,기타",@skcm2728800,https://dongne.co/event/df2401/circles/342608,제24회 디. 페스타,Day1
여긴 백호열의 무대입니다.,녕,Q6,2sp,슬램덩크,,백호열 쁘띠존 <순간포착 : 왜 백호랑 호열이가 사랑하는 것 같냐>,"강백호, 양호열",강백호X양호열,"로맨틱,섹슈얼",,"소설,만화",@nooy_nongnol,https://dongne.co/event/df2401/circles/323544,제24회 디. 페스타,Day1
여름낮,겨울밤,L21,2sp,화산귀환,로오히 꿈라프 킹프리 수공예,,,,,,,,https://dongne.co/event/df2401/circles/341081,제24회 디. 페스타,Day1
여자의 우정과 의리,힝,D15,2sp,,,,,,,,만화,,https://dongne.co/event/df2401/circles/334347,제24회 디. 페스타,Day1
연말정산,"204, nes",P3,2sp,슬램덩크,"아이돌리쉬세븐, 프로젝트 세카이",,,,,,"만화,일러스트",,https://dongne.co/event/df2401/circles/323524,제24회 디. 페스타,Day1
연쇄공동정탈취범,"훈, 양갱",Z8,2sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,만화,@Ju_angbal_love,https://dongne.co/event/df2401/circles/337022,제24회 디. 페스타,Day1
연어마왕의 청춘,연어마왕,D8,2sp,나의 히어로 아카데미아,주술회전 ,,,,,,"만화,공예,기타",@XX__BX,https://dongne.co/event/df2401/circles/326714,제24회 디. 페스타,Day1
열대야가 없는 태백으로 떠나자,당근,N20,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,서태웅 강백호,서태웅X강백호,"섹슈얼,로맨틱",,"만화,일러스트,소설",@cherry_carrot_,https://dongne.co/event/df2401/circles/332204,제24회 디. 페스타,Day1
영영 위빙,영영 위빙,G6a,1sp,,,,,,,,,Y0ung0_weaving,https://dongne.co/event/df2401/circles/342104,제24회 디. 페스타,Day1
영오를 믿기 미아를 믿기 4,"영오, 미아",U11,4sp,"가비지타임, 플레이브, 주술회전","가비지타임, 플레이브, 주술회전",,,,,,"일러스트,만화","youngoh0505, mmmiaa__",https://dongne.co/event/df2401/circles/341870,제24회 디. 페스타,Day1
예나디자인,예나,G5,2sp,,,,,,,,,,https://dongne.co/event/df2401/circles/340647,제24회 디. 페스타,Day1
오브네 분식점,오브,A22,2sp,프로젝트 세카이,가비지 타임,,,,,,만화,imbongg4,https://dongne.co/event/df2401/circles/337075,제24회 디. 페스타,Day1
오션스쿨,로지넷,B15b,1sp,,,,,,,,,,https://dongne.co/event/df2401/circles/339314,제24회 디. 페스타,Day1
오욜체리,"체리밍,오욜",F22,2sp,프로젝트세카이,화산귀환,,,,,,일러스트,cherrymeing,https://dongne.co/event/df2401/circles/343337,제24회 디. 페스타,Day1
오타쿠소대 지구침략 .ᐟ ,모로,V13,2sp,가비지타임 헌터헌터,개구리중사 케로로,,,,,종뱅 상뱅,,@Librak1707 ,https://dongne.co/event/df2401/circles/340711,제24회 디. 페스타,Day1
오타쿠탕후루,이노츠,W23,2sp,가비지타임,화산귀환,,지상,,,,일러스트,@enough_iro,https://dongne.co/event/df2401/circles/322876,제24회 디. 페스타,Day1
오합지졸,짹,W24,2sp,가비지타임,"블루록, 니지산지, 블루아카",,"지상고, 바치라, 치기리, 쿠로노와, 로후마오, 니지다토카, 후와구사, 살로메, 흥신소, 이즈나, 아리스, 미카, 히비키, 후부키",,로맨틱,,일러스트,Wor_200,https://dongne.co/event/df2401/circles/325971,제24회 디. 페스타,Day1
온세상 행복을 농구에게 ,송초,O5,2sp,슬램덩크,가비지타임,,"정우성, 이명헌, 이달재, 김수겸, 이정환, 전호장, 진재유, 조재석, 박병찬, 조신우",우성X명헌,로맨틱,"정환호장, 우성태섭",,@gyeomnol,https://dongne.co/event/df2401/circles/339133,제24회 디. 페스타,Day1
올빼미 새장 팝업스토어,뺌!,I2a,1sp,마기카로기아,TRPG,,,,,,기타,Constellar_owl,https://dongne.co/event/df2401/circles/332149,제24회 디. 페스타,Day1
올해도 고유한다,"유밀, 녹삼",Z2,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,"고죠 사토루, 이타도리 유지",고죠 사토루X이타도리 유지,"섹슈얼,로맨틱",,"만화,일러스트",@goyumil_5u,https://dongne.co/event/df2401/circles/322623,제24회 디. 페스타,Day1
왕오앙,뀨,Z9,2sp,주술회전,"슬램덩크,마도조사,천관사복",,고죠 사토루,고죠X게토,섹슈얼,"센루,망무","일러스트,공예,기타",@mangmu_lover,https://dongne.co/event/df2401/circles/337108,제24회 디. 페스타,Day1
요즘 그 집 둘째가 연애한다던데,에바님,C23,2sp,,,,,,,,,,https://dongne.co/event/df2401/circles/336544,제24회 디. 페스타,Day1
우리 게임 정상영업 합니다,네리링,C17b,1sp,붕괴 스타레일,,,,경원X나찰,"로맨틱,섹슈얼",,소설,nerine_cine,https://dongne.co/event/df2401/circles/339467,제24회 디. 페스타,Day1
우리 드림 열일해요,꼽표,C8,2sp,원신,,,라이오슬리,,섹슈얼,상뱅 청려문대 ,일러스트,@sleep_againer,https://dongne.co/event/df2401/circles/335501,제24회 디. 페스타,Day1
우리 멍청이 정상영업 합니다,"J, 농곰",N24a,1sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,,,로맨틱,"우성명헌, 대만태섭",소설,"@plsherlock, @nongnolS2",https://dongne.co/event/df2401/circles/333075,제24회 디. 페스타,Day1
우리가게 빵준 합니다,규남,T8,2sp,가비지타임,,,"전영중, 성준수",,로맨틱,,소설,⁦‪@Salv_Temp14‬⁩,https://dongne.co/event/df2401/circles/343343,제24회 디. 페스타,Day1
우리부스계속농구공튕깁니다,모짜오리,P12a,1sp,슬램덩크,,,,,"로맨틱,섹슈얼",,,mozzarellaori,https://dongne.co/event/df2401/circles/340484,제24회 디. 페스타,Day1
우성오시와 현철오시의 크로스!!,뿅란바게트,P19,2sp,슬램덩크,,,정우성,정우성X신현철,"섹슈얼,로맨틱","우성성구, 현철명헌",,@tasub_123,https://dongne.co/event/df2401/circles/333365,제24회 디. 페스타,Day1
우째도 새해에 농구하네,냥,V20,2sp,가비지타임 세포신곡,,,,,,,,,https://dongne.co/event/df2401/circles/335306,제24회 디. 페스타,Day1
운 좋게 토라 햝기,토라,F19,2sp,프로세카,,,"아오야기 토우야, 시노노메 아키토",,"로맨틱,섹슈얼",,"만화,소설",@_tiger_ovo,https://dongne.co/event/df2401/circles/324993,제24회 디. 페스타,Day1
원더어쩌고,"B, ^^",E22,2sp,"프로젝트세카이, 마법사의 약속",,,,,,,"만화,일러스트",,https://dongne.co/event/df2401/circles/328819,제24회 디. 페스타,Day1
위선도 선이고 붓츠부스도 부스다,NONNOR,R3,2sp,슬램덩크,,,"송태섭, 정대만, 정우성, 이명헌, 서태웅, 강백호",송태섭X정대만,"로맨틱,섹슈얼","우성명헌, 태웅백호, 대만태섭","소설,일러스트,공예,만화",non9_nol2,https://dongne.co/event/df2401/circles/330232,제24회 디. 페스타,Day1
유람선에서 농구공이 내려와 하는 말,유람선,W20a,1sp,가비지타임,,,"성준수, 진재유",,,,일러스트,@ramnole,https://dongne.co/event/df2401/circles/335777,제24회 디. 페스타,Day1
유람유람,유마,W16,2sp,가비지타임,데뷔 못하면 죽는 병 걸림,,"전영중, 성준수",전영중X성준수,로맨틱,,,,https://dongne.co/event/df2401/circles/337013,제24회 디. 페스타,Day1
유브티+니코코,ND,D3,2sp,"니지산지, 레볼루션 하트","앙스타, 니디걸",,,,,,일러스트,,https://dongne.co/event/df2401/circles/330309,제24회 디. 페스타,Day1
으아아~~~고죠게토가너무재밌어~~~,뭔버거,Z11,2sp,주술회전,,,"고죠 사토루, 게토 스구루 ",고죠 사토루X게토 스구루,로맨틱,,"일러스트,만화",@dhlfhqsi,https://dongne.co/event/df2401/circles/337991,제24회 디. 페스타,Day1
은단이네 농구코트,은단,P15b,1sp,슬램덩크,,,송태섭,,,,,pre55_7,https://dongne.co/event/df2401/circles/341444,제24회 디. 페스타,Day1
이 맛을 모르는 당신들이 불쌍해요,Un,Y22,2sp,주술회전,,,"옷코츠 유타, 오리모토 리카",옷코츠 유타X오리모토 리카,로맨틱,,"만화,일러스트",@ASU_c0,https://dongne.co/event/df2401/circles/330817,제24회 디. 페스타,Day1
이 베이가 스핀피니쉬 되기 전에 돌아오겠소,에이드,X21,2sp,베이블레이드,"키미가시네,네가죽어, FF14",,,X,"로맨틱,섹슈얼",프리크리. 바루슈. 시스락.소우신,"만화,일러스트",@baybladeade1222,https://dongne.co/event/df2401/circles/326144,제24회 디. 페스타,Day1
이 부스가 나왔다면 제가 무사히 퇴사했다는 것이겠지요,자유인,B15a,1sp,,,,,,,,,,https://dongne.co/event/df2401/circles/330420,제24회 디. 페스타,Day1
이거 게이볼그 아냐 아쳐,베헤리트,D2a,1sp,fate 시리즈,,,에미야,쿠훌린X에미야,섹슈얼,,만화,,https://dongne.co/event/df2401/circles/330439,제24회 디. 페스타,Day1
이거 다 못 내면 나한테 뒈지는거야!!!!!!!!,견,M1b,1sp,화산귀환,,,"청명, 당보, 당소소, 이송백, 백천",,,,소설,@_yi_hyeon__,https://dongne.co/event/df2401/circles/337915,제24회 디. 페스타,Day1
이것 때문에 부스냈다,개냥이,K3,2sp,전지적 독자 시점,데뷔 못하면 죽는 병 걸림,,"유중혁, 김독자",유중혁X김독자,,청려문대,"소설,일러스트",@lmyinuneko,https://dongne.co/event/df2401/circles/329582,제24회 디. 페스타,Day1
이것저것 뭐가 많음,덕배,E5,2sp,아이나나(아이돌리쉬 세븐),"페그오, 데못죽, 명일방주, 등등",,,,,,"만화,일러스트",@1Tylenol_F,https://dongne.co/event/df2401/circles/337220,제24회 디. 페스타,Day1
이것저것 크오버스,시프림,L14b,1sp,광마회귀,"슬램덩크, 백작가의 망나니가 되었다",,"이자하, 이명헌, 정우성, 케일 헤니투스",,로맨틱,,"일러스트,소설",@CREAM_liar,https://dongne.co/event/df2401/circles/334219,제24회 디. 페스타,Day1
이것저것보장하라,셀고,D1,2sp,FGO,,,,,"로맨틱,섹슈얼",,"만화,소설",@selfu_appeal,https://dongne.co/event/df2401/circles/334315,제24회 디. 페스타,Day1
이게 제 최애타컾 지크토니입니다,찟,H11,2sp,창작커플(1차),페그오(2차) 등,,토니,지크프리트X파에톤,"로맨틱,섹슈얼",아마타카 등,소설,@zziiz_,https://dongne.co/event/df2401/circles/335739,제24회 디. 페스타,Day1
이름 뭐하지,멜,J10,2sp,혈계전선,,혈계전선 쁘띠존 : 라이브라 한국지부 홍보팀,,,,,"일러스트,기타",@__flamel_,https://dongne.co/event/df2401/circles/331848,제24회 디. 페스타,Day1
이번엔 진짜 낸다,구난,K21,2sp,명탐정 코난,,,명탐정 코난 경찰,,로맨틱,,,@Gunan_222,https://dongne.co/event/df2401/circles/340593,제24회 디. 페스타,Day1
이벤트호라이즌,뼏두,P5,4sp,슬램덩크,카이지,,,,,,"만화,일러스트",@queennongnol,https://dongne.co/event/df2401/circles/342975,제24회 디. 페스타,Day1
"이봐, 자네! 그거 알아? 이 부스 하나엔 자그마치 대역재 모든 분량의 스포일러가 있다는 놀라운 사실을!",LO3,J17,2sp,역전재판 시리즈,,변호사가 역전을 숨김,,,로맨틱,,,,https://dongne.co/event/df2401/circles/329880,제24회 디. 페스타,Day1
이부스를보고계신단건제가부스신청에성공했단거겠죠,"슬래시, 바댐, 치기",J6,2sp,트라이건,,,"니콜라스 D 울프우드, 밧슈 더 스탬피드",울프우드X밧슈,"섹슈얼,로맨틱",,"만화,소설",,https://dongne.co/event/df2401/circles/338941,제24회 디. 페스타,Day1
이부시마동거권장위원회,로론,B6a,1sp,MIU404,다이아몬드 에이스,,"이부키 아이, 시마 카즈미",이부키 아이X시마 카즈미,로맨틱,,만화,@0520X0708,https://dongne.co/event/df2401/circles/342910,제24회 디. 페스타,Day1
이부키 아이 퍼스널 컬러는 메이드복입니다,"마린, 맋맋",B5,2sp, MIU404,,," 이부키 아이, 시마 카즈미",이부키 아이X시마 카즈미,로맨틱,,"만화,일러스트,기타",,https://dongne.co/event/df2401/circles/328163,제24회 디. 페스타,Day1
이사기 하렘은 할렘이란게 사실인가요?,스키아,X8a,1sp,블루록,원신,부스의 원석들: 펑크는 LOCK OFF,이사기,,섹슈얼,,소설,tmzldk,https://dongne.co/event/df2401/circles/331965,제24회 디. 페스타,Day1
이여자는제종상이아니다,초코비,R19,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,"최종수, 기상호",,로맨틱,,기타,dlqtldkrrnl,https://dongne.co/event/df2401/circles/340152,제24회 디. 페스타,Day1
이제농놀그만해야되는데...,거지,W15,2sp,가비지타임,,,"전영중, 성준수, 기상호, 박병찬",전영중X성준수,해당없음,기상호X박병찬,"만화,일러스트",@Money_x_x,https://dongne.co/event/df2401/circles/334004,제24회 디. 페스타,Day1
이케맨 선생님과 즐거운 지옥 여행 타래 아주 천천히 이어집니다,"레타, 슈퍼캣",Z5,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,고죠 사토루 이타도리 유지,고죠 사토루X이타도리 유지,"로맨틱,섹슈얼",,"소설,만화,기타","@Reta_8903, @superxz_juju",https://dongne.co/event/df2401/circles/328753,제24회 디. 페스타,Day1
인리수복? 랩으로 해,"삼광, 백공",D23,2sp,"페이트 그랜드오더, 히프노시스마이크","가비지타임, 원피스, 블리치, 파판14, 페그오, 명일방주",,"가비지타임 올캐러, 사마토키, 사사라, 샹크스, 이치마루 긴, 로마니 아키만",,"로맨틱,섹슈얼,해당없음","사마사사, 벤샹, 긴란, 칼준","일러스트,소설",@sellingssal / @Samgwang__S2 / @F1_rst_Time,https://dongne.co/event/df2401/circles/323808,제24회 디. 페스타,Day1
인생 저당잡힘,오프유,Y23,2sp,주술회전,,,"고죠, 유지, 사시스, 올캐러",고죠 사토루X이타도리 유지,"섹슈얼,로맨틱",,"만화,일러스트",@off_u__off ,https://dongne.co/event/df2401/circles/339299,제24회 디. 페스타,Day1
인소의 법칙 제 1조 : 연성러들은 마감 기간 안에 마감을 끝낼 수 있다고 생각한다,흫,C11,2sp,인소의법칙,,,사대령단,유천영X함단이,로맨틱,"은지호x함단이, 이루다x함단이","소설,일러스트,만화",@__sherio,https://dongne.co/event/df2401/circles/336332,제24회 디. 페스타,Day1
인천만지연합,SAGE,Y18b,1sp,도쿄 리벤저스,,,ALL,란X린도,"섹슈얼,로맨틱",코코이누,"만화,일러스트",SEIJI_Jang,https://dongne.co/event/df2401/circles/338679,제24회 디. 페스타,Day1
일단가보자고,Rita,W21,4sp,가비지타임,"주술회전, 내가 키운 S급들 등.. ",,"성준수, 고죠 사토루, 성현제, 쬬",,,,"일러스트,기타",,https://dongne.co/event/df2401/circles/327680,제24회 디. 페스타,Day1
일단내고본다,심해어,Q20b,1sp,슬램덩크,강백호x양호열,백호열 쁘띠존 <순간포착 : 왜 백호랑 호열이가 사랑하는 것 같냐>,강백호x양호열,,,,소설,@deepdownsee_ome,https://dongne.co/event/df2401/circles/340798,제24회 디. 페스타,Day1
임시,줄기,J12,2sp,,,혈계전선 쁘띠존 : 라이브라 한국지부 홍보팀,,,,,"만화,일러스트",@julgi___,https://dongne.co/event/df2401/circles/341466,제24회 디. 페스타,Day1
자와! 카이지! 후쿠모토 아시는구나!,영주,C10,2sp,fkmt,카이지,,카이지,,,,"만화,공예,기타",@oqwertyui0,https://dongne.co/event/df2401/circles/331240,제24회 디. 페스타,Day1
자전거 타면서 농구 하실 분,간장이,X22,2sp,겁쟁이페달,"슬램덩크, 가비지타임",,아라키타,아라키타 야스토모X후쿠토미 주이치,"로맨틱,섹슈얼","하야유우, 우성명헌, 인신창","만화,일러스트",@funashoyu,https://dongne.co/event/df2401/circles/338617,제24회 디. 페스타,Day1
