부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
빠아아앙준해요,주공,X5,2sp,가비지타임,,Habitual romance on April 31st,"빵준, 전영중, 성준수, 영중준수",,로맨틱,,"만화,소설",,https://dongne.co/event/df2404/circles/373282,제25회 디. 페스타,Day1
빡빡이들vs뽀글이들,노른자,P1,2sp,슬램덩크,,,"이명헌, 신현철, 정우성, 송태섭, 이한나 ",정우성X이명헌,"로맨틱,섹슈얼","명헌우성, 우성명헌, 현철명헌, 태섭한나, 논씨피 ",만화,@noreunza_,https://dongne.co/event/df2404/circles/360434,제25회 디. 페스타,Day1
빵신준자,ㄹ,X19,2sp,가비지타임,,Habitual romance on April 31st,,전영중X성준수,"로맨틱,섹슈얼",,만화,,https://dongne.co/event/df2404/circles/363188,제25회 디. 페스타,Day1
빵심당,요타,V24,2sp,가비지타임,데못죽,,,,,,,pizzalove57,https://dongne.co/event/df2404/circles/369766,제25회 디. 페스타,Day1
빵준네 처갓집,장모,W19,2sp,가비지타임,,,"전영중,성준수",,로맨틱,,"만화,일러스트",@Trashingarden,https://dongne.co/event/df2404/circles/369062,제25회 디. 페스타,Day1
빵준도래,노삼,X6b,1sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",전영중X성준수,,,소설,,https://dongne.co/event/df2404/circles/367776,제25회 디. 페스타,Day1
빵준러버스클럽,아카,X4,2sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",,로맨틱,,,@akaa_5,https://dongne.co/event/df2404/circles/368674,제25회 디. 페스타,Day1
빵준비 다 됐다 멍청아,세정,X21,2sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",,로맨틱,,만화,431WASH,https://dongne.co/event/df2404/circles/371519,제25회 디. 페스타,Day1
빵준에는 사랑과 낭만이 있다.,기악,X3,2sp,가비지타임,웹소설,Habitual romance on April 31st,"전영중, 성준수, 최종수, 박병찬, 기상호",전영중X성준수,로맨틱,,"일러스트,소설",@GIAK0110,https://dongne.co/event/df2404/circles/369478,제25회 디. 페스타,Day1
빵준이들아사랑한다,빈,X22,2sp,가비지타임,,Habitual romance on April 31st,성준수,전영중X성준수,"로맨틱,섹슈얼",,"일러스트,소설,기타",@bin_s2_you,https://dongne.co/event/df2404/circles/370712,제25회 디. 페스타,Day1
뽀요빵,운운,K7,2sp,화산귀환,,,올캐릭터,,,,"만화,일러스트,기타",,https://dongne.co/event/df2404/circles/372338,제25회 디. 페스타,Day1
뾰잉 옆 봄잉,서봄,H11,2sp,1차,"하이큐!! (HQ!!), 파이널판타지 14",,"1차 (미정) , 아카아시 케이지 등 하이큐 등장인물",,,,"일러스트,기타",@AKAASHI_BLUE,https://dongne.co/event/df2404/circles/370038,제25회 디. 페스타,Day1
뾰잉샵,슈기슈기,H10,2sp,,,,,,,,일러스트,,https://dongne.co/event/df2404/circles/367929,제25회 디. 페스타,Day1
뿌잉뿌잉과 모순,멍선생Q,E19,2sp,서브남주가 파업하면 생기는 일,슈퍼내추럴,,"캐스, 딘, 지브릴, 정예서",지브릴 디오프X정예서,로맨틱,캐스딘,"소설,공예",@mung1424,https://dongne.co/event/df2404/circles/367195,제25회 디. 페스타,Day1
뿡뿌룽삥뿡,"소1장, 나격",L5,2sp,화산귀환,"DC코믹스, 전독시",,"청명, 장일소, 제이슨 토드",,,,"일러스트,만화","@sojang_o, @fallin_nagyuk",https://dongne.co/event/df2404/circles/372722,제25회 디. 페스타,Day1
쁘띠뽀짝,뽀짝쿵야,C21,2sp,플레이브,데못죽 슬램덩크 화산귀환 하이큐 전독시 내스급 코난,,,,,,일러스트,@BBoJJaKKyu,https://dongne.co/event/df2404/circles/368284,제25회 디. 페스타,Day1
삐고옆부스,김웅애,Y13,2sp,가비지타임,아이돌리쉬세븐,,,,,,일러스트,@dmddozlaxx,https://dongne.co/event/df2404/circles/370809,제25회 디. 페스타,Day1
사랑은 가장 큰 저주,뀨,S14,2sp,주술회전,"슬램덩크, 마도조사, 천관사복, 화산귀환",,"고죠,게토,윤대협,서태웅",고죠 사토루X게토 스구르,섹슈얼,"윤대협x서태웅, 남망기x위무선, 화성x사련",,@mangmu_lover,https://dongne.co/event/df2404/circles/371731,제25회 디. 페스타,Day1
사랑은 돌아오는거야,죽사,R13,2sp,가정교사 히트맨 리본,,가히리요? 2024년에요?,,뱌쿠란X이리에 쇼이치,로맨틱,블루유니,"만화,일러스트",@tydlclwnrehfhr1,https://dongne.co/event/df2404/circles/361274,제25회 디. 페스타,Day1
사랑의 매,라봉,R11b,1sp,가정교사 히트맨 리본,,가히리요? 2024년에요?,스쿠알로,잔저스X스쿠알로,"로맨틱,섹슈얼",,,@mra_bong,https://dongne.co/event/df2404/circles/363274,제25회 디. 페스타,Day1
"사랑의 전(도)사, 희신강징",공칠공팔,K1,2sp,마도조사,,,희신강징,남희신X강징,"로맨틱,섹슈얼",,"만화,소설,일러스트",@knack_mdzs,https://dongne.co/event/df2404/circles/364707,제25회 디. 페스타,Day1
사별커플행복추구위원회,갈치를 갈취,D18,2sp,로드오브히어로즈,죠죠의 기묘한 모험,,,온달X긴머리(여)로드,"로맨틱,섹슈얼",쿠죠 죠타로x카쿄인 노리아키,"만화,소설",@gmalch_kim,https://dongne.co/event/df2404/circles/372487,제25회 디. 페스타,Day1
사숙이랑 사질이랑 그런 사이래,6월,K18,2sp,화산귀환,,,청명 ,,,,소설,@06__28__,https://dongne.co/event/df2404/circles/364530,제25회 디. 페스타,Day1
사제의 맛 tv,빌티,T17b,1sp,모브사이코100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,,카게야마 시게오X레이겐 아라타카,로맨틱,,"만화,소설,일러스트,사진",@mob_blitiy,https://dongne.co/event/df2404/circles/360458,제25회 디. 페스타,Day1
사주에 불이 부족하다면,papaya,U11,2sp,프로메어,,,,,,,,Papaya_mm,https://dongne.co/event/df2404/circles/369945,제25회 디. 페스타,Day1
산삼의 은밀한 뒷방 서재,쌈,L4b,1sp,화산귀환,화산귀환,,청명 외기타,,,,"일러스트,만화",@hwasan_sam,https://dongne.co/event/df2404/circles/369525,제25회 디. 페스타,Day1
산지직송 농슐리,masoidea,P23,2sp,더퍼스트슬램덩크,"리바운드, 플레이브",,,,,"우성명헌, 태웅태섭, 대만태섭","만화,일러스트,소설",masoidea,https://dongne.co/event/df2404/circles/371100,제25회 디. 페스타,Day1
삼아승지겁의 오타쿠,"피라, 매화",K10,2sp,화산귀환,,,"청명, 당보, 임소병",,,,"일러스트,만화","@pira1049, @hwasan_maehwa",https://dongne.co/event/df2404/circles/365470,제25회 디. 페스타,Day1
상선이즈마인,천명,E3,2sp,진혼기,,설영자하 쁘띠존: 악월(惡月)부터 고월(辜月)까지,"김설영, 김자하",,로맨틱,서형제,일러스트,1000m_ML,https://dongne.co/event/df2404/circles/360624,제25회 디. 페스타,Day1
상어네 아기상호ㅍvㅍ,꼬알,Y8,2sp,가비지타임,데뷔를 못하면 죽는 병 걸림,,기상호,전영중X성준수,,,,,https://dongne.co/event/df2404/circles/363389,제25회 디. 페스타,Day1
상호네 아기상어,에베,Y9a,1sp,가비지타임,"전지적 독자 시점, 데뷔 못 하면 죽는 병 걸림",,"기상호, 박병찬, 최종수",,,,,,https://dongne.co/event/df2404/circles/371145,제25회 디. 페스타,Day1
상호네 잡화점,농식,V10,2sp,가비지타임,,,기상호 최종수,,,,,nongsig06,https://dongne.co/event/df2404/circles/362017,제25회 디. 페스타,Day1
상호독점불가시대,허사,W15,2sp,가비지타임,,기상호 오른쪽 쁘띠존,"기상호, 최종수, 박병찬",최종수X기상호,로맨틱,"최종병기, 빵준","일러스트,만화,기타",@Heosa_2306,https://dongne.co/event/df2404/circles/360343,제25회 디. 페스타,Day1
상호른떠먹여줄사람어디없나가만히놔두다간끊임없이덧나,김귤,W10,2sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,,섹슈얼,"종수상호, 모브상호","만화,소설",kimgyul,https://dongne.co/event/df2404/circles/371530,제25회 디. 페스타,Day1
서울가정법원,러비,X2,2sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",전영중X성준수,로맨틱,승대재유,소설,@lovey_dot,https://dongne.co/event/df2404/circles/367477,제25회 디. 페스타,Day1
선데이바닐라,수조,Q15,2sp,슬램덩크,,,,,섹슈얼,,소설,_SOOZO,https://dongne.co/event/df2404/circles/373584,제25회 디. 페스타,Day1
선명한 나쁜개들,민달,B20,2sp,프로젝트 세카이,,,"아오야기 토우야, 시노노메 아키토, 시라이시 안, 아즈사와 코하네, 하츠네 미쿠, 카이토",아오야기 토우야X시노노메 아키토,로맨틱,,"만화,일러스트",@amitie_lune,https://dongne.co/event/df2404/circles/365413,제25회 디. 페스타,Day1
성게먹는호랑이,"타밍, 챰",S8a,1sp,주술회전,,,"이타도리 유지, 후시구로 메구미",이타도리 유지X후시구로 메구미,로맨틱,,"만화,소설,기타","@ita_mi_ng, @I43means",https://dongne.co/event/df2404/circles/366678,제25회 디. 페스타,Day1
세상만 구하고 집으로 가자,신,I21b,1sp,어바등,"문송안함, 명급리, 공회주",,,,"로맨틱,섹슈얼,해당없음","해량무현, 세르시온, 백호의신, 멜키레이",소설,,https://dongne.co/event/df2404/circles/362566,제25회 디. 페스타,Day1
세상에마감의신이있다면,272장,K4,2sp,"명급리, 슬램덩크","광마회귀, 망일되, 백망되",,,,,,"일러스트,만화,소설,공예",,https://dongne.co/event/df2404/circles/361325,제25회 디. 페스타,Day1
세상은 구했는데 원고를 못 구했어요,디디,D12,2sp,"사이퍼즈, 로스트아크, 수공예",,,,,,,소설,@board00036,https://dongne.co/event/df2404/circles/374085,제25회 디. 페스타,Day1
세카이의 약속,"파치, 우름",B18,2sp,프로젝트 세카이,마법사의 약속,,"원더쇼, 니고",,해당없음,"마후에무, 츠카네네, 네네에무, 마후에나, 카인오웬",일러스트,@jGvaxx @cryinggas,https://dongne.co/event/df2404/circles/368086,제25회 디. 페스타,Day1
섹時당分,포터필터,E16b,1sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),"이토 후미야, 텐도 아마히코",이토 후미야X텐도 아마히코,"섹슈얼,로맨틱",,"만화,일러스트",@furufurude,https://dongne.co/event/df2404/circles/365293,제25회 디. 페스타,Day1
섹시일까요 후계자일까요 제국인일까요,챠백,F15b,1sp,동경과 거짓말,"카리스마, 성황의 아이들",,"오오세,리카이,비올라,에델바이스",,해당없음,,일러스트,@teabag_gj,https://dongne.co/event/df2404/circles/369438,제25회 디. 페스타,Day1
소복소복 비야,비야_W,H13,2sp,,신도 야근을 하나요,,,,,,일러스트,@woobin124,https://dongne.co/event/df2404/circles/366307,제25회 디. 페스타,Day1
소세지야채볶음의 꿈,부어엉,G5,2sp,인형,아크릴 스티커 외 2차 굿즈,,,,,,공예,@soya_122,https://dongne.co/event/df2404/circles/363564,제25회 디. 페스타,Day1
소소하게 파는 부스,해아,V14a,1sp,가비지타임,,,"성준수, 전영중",,,,일러스트,@lllbadgelll,https://dongne.co/event/df2404/circles/372976,제25회 디. 페스타,Day1
소장님을 센터에 두고 양손에는 목줄,"밍, 시나림",T24,2sp,모브사이코,,,"에쿠보, 레이겐, 세리자와",세리자와 카츠야X레이겐 아라타카,"로맨틱,섹슈얼",에쿠레이,"소설,기타,만화,일러스트","@mingx100, @sinarim100",https://dongne.co/event/df2404/circles/361573,제25회 디. 페스타,Day1
손재주가 없는건 아니었는데 마감 못하면 죽는병 걸림,jz,A10,2sp,데뷔 못 하면 죽는 병 걸림,플레이브,,,,,,,,https://dongne.co/event/df2404/circles/362759,제25회 디. 페스타,Day1
수원ST에서는 기상호 선수를 지명하겠습니다,dkueho_001,V19b,1sp,가비지 타임,,,"이현성, 기상호",기상호X이현성,섹슈얼,,"만화,소설",@dkueho_001,https://dongne.co/event/df2404/circles/367178,제25회 디. 페스타,Day1
슈가솔트데이즈,SALmONITY,H9,2sp,,,,,,,,,sugarsaltdayz ,https://dongne.co/event/df2404/circles/361597,제25회 디. 페스타,Day1
스승님 양심에 '털'나셨어요?,하아게,T16,2sp,모브사이코 100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,"카게야마 시게오, 레이겐 아라타카",카게야마 시게오X레이겐 아라타카,해당없음,,"일러스트,기타,만화",Haaagea,https://dongne.co/event/df2404/circles/360545,제25회 디. 페스타,Day1
슬기로운부스생활,쿠소수집가,K5b,1sp,슬기로운 문명생활,,,,,,,,,https://dongne.co/event/df2404/circles/368549,제25회 디. 페스타,Day1
승건쫑이지예ㅋㅋ,룽딩,V9,2sp,가비지타임,,,"임승대, 최종수",,"로맨틱,섹슈얼",,"소설,만화",shifour4quatro,https://dongne.co/event/df2404/circles/372229,제25회 디. 페스타,Day1
승대재유원툴,"간게, 공버",Z22,2sp,가비지타임,,,"임승대, 진재유",임승대X진재유,"섹슈얼,로맨틱",,"소설,만화",6am66ang,https://dongne.co/event/df2404/circles/363366,제25회 디. 페스타,Day1
승재 한판이면,패키,Z6,4sp,가비지타임,,,"임승대, 진재유",임승대X진재유,"섹슈얼,로맨틱",,소설,@pekiflowmeter_2,https://dongne.co/event/df2404/circles/363158,제25회 디. 페스타,Day1
시광대리영업소,농네,B6,2sp,시광대리인,,,"정시우(청샤오시), 유진(루광)",,,,,nongne_11,https://dongne.co/event/df2404/circles/368109,제25회 디. 페스타,Day1
시그마 에이전시,시그마,K17,2sp,화산귀환,,,화산귀환,남궁도위X임소병,,,"소설,일러스트,기타",TargetSigma,https://dongne.co/event/df2404/circles/374099,제25회 디. 페스타,Day1
시민구장,야로,Q20a,1sp,다이아몬드 에이스,GM시리즈,,,,로맨틱,,,@17171771_U,https://dongne.co/event/df2404/circles/364642,제25회 디. 페스타,Day1
신라광공,나임,E4b,1sp,진혼기,,설영자하 쁘띠존: 악월(惡月)부터 고월(辜月)까지,"설영, 자하",설영X자하,"섹슈얼,로맨틱",,소설,youyouyouyour11,https://dongne.co/event/df2404/circles/361242,제25회 디. 페스타,Day1
신라짬뽕집,장남,F11,2sp,진혼기,,,,,,,일러스트,@senpasenlove,https://dongne.co/event/df2404/circles/363583,제25회 디. 페스타,Day1
신비한 장르연구회,"J, 륭",I6,2sp,"마블, 슬램덩크, 콜 오브 듀티","데어데블, 디트로이트 비컴 휴먼, 게임 등",,,,,,기타,"@4tleastoneforU, @ryungsillust",https://dongne.co/event/df2404/circles/363662,제25회 디. 페스타,Day1
신청성공하게해주세요,kuzu,K11b,1sp,,,,,,,,일러스트,ksk535,https://dongne.co/event/df2404/circles/369476,제25회 디. 페스타,Day1
심해는 진짜 아름다운거구나,킴셰,I23,2sp,어두운 바다의 등불이 되어,슬램덩크 화산귀환,,,,,,,@kimsye_RZ,https://dongne.co/event/df2404/circles/366663,제25회 디. 페스타,Day1
심해어 락밴드,심해어,J2,2sp,,,,,,,,,@deepdownsee_ome,https://dongne.co/event/df2404/circles/372452,제25회 디. 페스타,Day1
십리까지 눗벅뽀벅 꽥벅꽥벅,모짜오리,O17,2sp,슬램덩크,가비지타임 진혼기 데못죽,,,,,,,mozzarellaori,https://dongne.co/event/df2404/circles/364989,제25회 디. 페스타,Day1
쌍둥이의 노래하는 스위츠 카페,희망,F21,2sp,아이돌리쉬 세븐,보컬로이드,,"쿠죠 텐, 나나세 리쿠, 카가미네 린, 카가미네 렌",쿠죠 텐X나나세 리쿠,로맨틱,린&렌,"만화,일러스트",@hope_118_,https://dongne.co/event/df2404/circles/362327,제25회 디. 페스타,Day1
씹탑독수리,느덕,U13,2sp,은혼,"가비지타임, 나루토, 카리스마",,긴토키,,,,일러스트,@hnuunk,https://dongne.co/event/df2404/circles/366186,제25회 디. 페스타,Day1
아 우리장르 마이너 아니라고요,스,C4a,1sp,ACTORS,"사이키 쿠스오의 재난, 천지창조 디자인부, 갈릴레오 시리즈",,,,,,,,https://dongne.co/event/df2404/circles/360254,제25회 디. 페스타,Day1
아기남자씨피,"돌도랑,앙금,써틴랑",E2,2sp,진혼기,,설영자하 쁘띠존: 악월(惡月)부터 고월(辜月)까지,,설영X자하,로맨틱,,"만화,소설",@doryeot_silla,https://dongne.co/event/df2404/circles/370901,제25회 디. 페스타,Day1
아기상호 뚜루루뚜루 귀여운 뚜루루뚜루,룬시아,J7,2sp,가비지타임,전지적독자시점,,기상호 박병찬 최종수 유중혁 김독자,X기상호,,중혁독자,"일러스트,기타",,https://dongne.co/event/df2404/circles/363971,제25회 디. 페스타,Day1
아맞다디페신청,기뮨,J1,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/369197,제25회 디. 페스타,Day1
아무거나쓸래요,하미,I15b,1sp,bl ,,,,,,,"기타,만화,일러스트",@id_z,https://dongne.co/event/df2404/circles/368239,제25회 디. 페스타,Day1
아무튼 농놀,페르,O5,2sp,슬램덩크,,,정대만 (미츠이 히사시),송태섭 (미야기 료타)X정대만 (미츠이 히사시),"로맨틱,섹슈얼",,"만화,기타,일러스트",@peding_,https://dongne.co/event/df2404/circles/369865,제25회 디. 페스타,Day1
아발론 마굿간 / 1햄 1케이지,말,D7a,1sp,로드오브히어로즈,,,,,,,"일러스트,만화",@LOH_Dageudak,https://dongne.co/event/df2404/circles/368588,제25회 디. 페스타,Day1
아발론 변두리 맥주감자집 5호점,리나로드,D7b,1sp,로드 오브 히어로즈(로오히),,,"프람 베르그, 요한 테일드",요한X프람,"로맨틱,섹슈얼",,만화,@_linalord_,https://dongne.co/event/df2404/circles/364515,제25회 디. 페스타,Day1
아아 이것이 디페스타라는 것이다,제나,J6b,1sp,어두운 바다의 등불이 되어,,"해량무현 쁘띠존 : 세상에서 제일 긴 웨딩 로드 3,000m",,,,,,@baao_o9,https://dongne.co/event/df2404/circles/373862,제25회 디. 페스타,Day1
