부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
손가락이 부서지도록 눌러라!! 명령하지마라 천천히 누를거다,국밥집,H-21a,H,21,a,1sp,테일즈런너,,세상에 테런 쁘띠존이 어딨어? 맞아 컨셉충이네,테일즈런너 캐릭터들,,로맨틱,,"일러스트,기타",windstormXrLrOl,https://dongne.co/events/game07/circles/165853,제7회 오락관,Day2
털날리는 오오에지마의 고서점가,숟냥,M-03a,M,03,a,1sp,오오에,"고서점가의 하시히메,페르소나,단간론파",,,오오사키X아리아케,,"오오시오, 오오신, 카와타마, 사이아카","기타,일러스트","_OOOwO_, nyanbokk_",https://dongne.co/events/game07/circles/165910,제7회 오락관,Day2
지금부터 보여드리겠습니다,낙복,F-11,F,11,,2sp,용과같이,,,키류카즈마,,섹슈얼,,,,https://dongne.co/events/game07/circles/165509,제7회 오락관,Day2
확실하게 결혼시켜드립니다,"에씨, 물풀빵",H-05,H,05,,2sp,테일즈런너,붕괴 스타레일,세상에 테런 쁘띠존이 어딨어? 맞아 컨셉충이네,,,,,일러스트,TR_essi,https://dongne.co/events/game07/circles/165716,제7회 오락관,Day2
"앉으라고, 덕질하러 왔잖아!",숨져,E-01,E,01,,2sp,"발더스게이트3,사이퍼즈","마블,리그오브레전드",,"아스타리온,섀도하트,윈터 솔져(버키 반즈),사이퍼즈 올캐러",,,,"일러스트,공예,기타",deadBG3,https://dongne.co/events/game07/circles/165787,제7회 오락관,Day2
순띠소나!!,순띠,A-14a,A,14,a,1sp,페르소나3,,전서 등록 100% ,,,,,"일러스트,만화",sooon787,https://dongne.co/events/game07/circles/165644,제7회 오락관,Day2
저리꺼져!내게임기는넘겨줄수없다!,제토,H-09,H,09,,2sp,"역전재판,프세카,언더테일",,,,,,,,zetoee,https://dongne.co/events/game07/circles/165334,제7회 오락관,Day2
나하하하..,미도,L-13b,L,13,b,1sp,오오에,,,,오오사키X타케시바,,"오오신, 오오아리",,woo0o0o471,https://dongne.co/events/game07/circles/165920,제7회 오락관,Day2
게임중독자,12,D-17a,D,17,a,1sp,젤다의 전설,,,,,,,게임,n19392387,https://dongne.co/events/game07/circles/165601,제7회 오락관,Day2
경단보급소,휴,B-03,B,03,,2sp,붕괴:스타레일,,,"경원,단항",경원X단항,로맨틱,,만화,hue_hsr,https://dongne.co/events/game07/circles/165270,제7회 오락관,Day2
경단영업소,사슴,B-04,B,04,,2sp,붕괴:스타레일,,,"경원,단항",경원X단항,로맨틱,,"일러스트,만화",,https://dongne.co/events/game07/circles/165051,제7회 오락관,Day2
경단제작소,류논,B-05,B,05,,2sp,붕괴: 스타레일,,,"경원,단항",경원X단항,로맨틱,,"소설,만화",,https://dongne.co/events/game07/circles/164934,제7회 오락관,Day2
경단주유소,슈님,B-06a,B,06,a,1sp,붕괴: 스타레일,,,"경원,단항",경원X단항,로맨틱,,만화,tbfkdqnfkd,https://dongne.co/events/game07/circles/164938,제7회 오락관,Day2
국밥맛츄르,냥밥,L-05a,L,05,a,1sp,오오에,,,신바시,오오사키X신바시,로맨틱,,만화,rpdlarPwjd_,https://dongne.co/events/game07/circles/165428,제7회 오락관,Day2
도깨비상점,도깨비상점,G-06,G,06,,2sp,,,,,,,,공예,,https://dongne.co/events/game07/circles/165267,제7회 오락관,Day2
도데모이이,봉밥,B-16b,B,16,b,1sp,페르소나,,전서 등록 100% ,"3주인공,4주인공,5주인공",,,,일러스트,MESI2pai,https://dongne.co/events/game07/circles/165714,제7회 오락관,Day2
뒷산한계점,쟈근곰,G-11,G,11,,2sp,프로젝트세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",토우아키,"만화,일러스트",,https://dongne.co/events/game07/circles/165019,제7회 오락관,Day2
롬다롬다롬,도람,I-21,I,21,,2sp,포켓몬,스플래툰 프리큐어 앙스타,,,,,,,doramdarom,https://dongne.co/events/game07/circles/165055,제7회 오락관,Day2
먹다만우동,순두부우동,B-20a,B,20,a,1sp,붕괴 스타레일,,,,경원X블레이드,로맨틱,,만화,,https://dongne.co/events/game07/circles/165259,제7회 오락관,Day2
뭐든내겟지,나긔,K-03b,K,03,b,1sp,,,,,,,,,,https://dongne.co/events/game07/circles/165050,제7회 오락관,Day2
바쁘다바빠,두부,D-02,D,02,,2sp,"명일방주,포켓몬",,,,,,,,,https://dongne.co/events/game07/circles/165701,제7회 오락관,Day2
발더스의개,해인,E-20,E,20,,2sp,발더스게이트3,,,,,,,"일러스트,만화",haein_0214_,https://dongne.co/events/game07/circles/165045,제7회 오락관,Day2
백스테이지,.,G-07b,G,07,b,1sp,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,,,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,"만화,기타",,https://dongne.co/events/game07/circles/165402,제7회 오락관,Day2
별무리상점,밀티,C-22,C,22,,2sp,스타레일,원신,,,,,,,,https://dongne.co/events/game07/circles/164965,제7회 오락관,Day2
세모입작렬,고고매니저,A-16a,A,16,a,1sp,페르소나3,,전서 등록 100% ,,,,,,gogomanager1221,https://dongne.co/events/game07/circles/165778,제7회 오락관,Day2
솜꼬리토끼,감은눈,D-09b,D,09,b,1sp,페르소나5로얄,파이널판타지14,,,,"로맨틱,섹슈얼",빛전라하,,12point13,https://dongne.co/events/game07/circles/164961,제7회 오락관,Day2
장원팰리스,룽,D-09a,D,09,a,1sp,페르소나5,,,"아마미야 렌,아케치 고로",주인공X아케치 고로,해당없음,,일러스트,fndwlwlwl,https://dongne.co/events/game07/circles/165703,제7회 오락관,Day2
진티엔리밍,kje1213114,G-04,G,04,,2sp,,,,,,,,,,https://dongne.co/events/game07/circles/165366,제7회 오락관,Day2
진티엔리밍,kje1213114,"G-02, G-03",G,02,,4sp,,,,,,,,,,https://dongne.co/events/game07/circles/165367,제7회 오락관,Day2
창고보관함,　,H-01a,H,01,a,1sp,테일즈런너,,세상에 테런 쁘띠존이 어딨어? 맞아 컨셉충이네,"이든 화이트 체임벌린,엘림스 스마일,아슈 로벨(닥터헬),에피알티스",,,카인라라,"만화,일러스트,기타","liona_pencil, trunill, yahsooh",https://dongne.co/events/game07/circles/165119,제7회 오락관,Day2
척츄피세요,햄부기,B-22b,B,22,b,1sp,붕괴 스타레일,블루록,,어벤츄린,카일루스X어벤츄린,"섹슈얼,로맨틱",나기레오,"만화,소설,일러스트",ibgwataku,https://dongne.co/events/game07/circles/165981,제7회 오락관,Day2
총체적난국,촤촤촤,D-20a,D,20,a,1sp,,,,,,,,"만화,일러스트",,https://dongne.co/events/game07/circles/165044,제7회 오락관,Day2
최강맛초킹,ming_,A-13b,A,13,b,1sp,페르소나3,,전서 등록 100% ,,,,,,qx_xbc,https://dongne.co/events/game07/circles/165531,제7회 오락관,Day2
키티일기장,외지인,M-23b,M,23,b,1sp,오오에,하시히메,,,,,,,out1and,https://dongne.co/events/game07/circles/165284,제7회 오락관,Day2
티바트열차,농,B-22a,B,22,a,1sp,붕괴스타레일,원신,,,파이논X마이데이,"로맨틱,해당없음",타탈종려 ,"만화,일러스트",Chanok_00,https://dongne.co/events/game07/circles/165488,제7회 오락관,Day2
석류주스와 갈비,갈비,D-21b,D,21,b,1sp,"니어 레플리칸트,명일방주",,,,,로맨틱,루멘x아이린,게임,galbe_back,https://dongne.co/events/game07/circles/165563,제7회 오락관,Day2
팔데아에서 보물 찾고 미르에서 길 잃기,플라티나,I-02,I,02,,2sp,포켓몬스터,,,"카라스바,홈웨이조,북신남매,스타단 등",,,,"일러스트,소설",platin_amide,https://dongne.co/events/game07/circles/165718,제7회 오락관,Day2
아오가시마 원정단,독독,M-20b,M,20,b,1sp,오오에,,,"오오사키,시오도메,신바시",오오사키X시오도메,"로맨틱,섹슈얼",오오신,"만화,소설",dokdok_sumnol,https://dongne.co/events/game07/circles/165243,제7회 오락관,Day2
안녕하세요 여러분~ 페르소나 해주시면 감사하겠습니다!,"잡, 이응",A-15,A,15,,2sp,"페르소나3,페르소나4",메타포:리판타지오,전서 등록 100% ,햄코,,,,"만화,일러스트","dangeroustaku, 2hyu_00",https://dongne.co/events/game07/circles/165303,제7회 오락관,Day2
마리포사의 보물상자,마리포사,F-23,F,23,,2sp,해리포터,,,,,,,,,https://dongne.co/events/game07/circles/165346,제7회 오락관,Day2
뭐가나올지 나도모름,방주,A-01a,A,01,a,1sp,붕괴: 스타레일,,확률론적 겜블링 메이트,,,해당없음,,,grottsca_jo,https://dongne.co/events/game07/circles/165023,제7회 오락관,Day2
우메보시와 애플파이,"이온,폰세",G-16a,G,16,a,1sp,에리오스 라이징 히어로즈,,,,,,"아키렌, 세이로빈","만화,일러스트,소설",redblubestmatch,https://dongne.co/events/game07/circles/165247,제7회 오락관,Day2
유크로니아 만두명가,렐,C-07a,C,07,a,1sp,메타포 : 리판타지오,,전서 등록 100% ,,,,,,Lella_nyam,https://dongne.co/events/game07/circles/165220,제7회 오락관,Day2
하르트만의 명일방주,보라,D-03a,D,03,a,1sp,명일방주,,,,,,,소설,,https://dongne.co/events/game07/circles/165482,제7회 오락관,Day2
우로보로스 프로젝트 ~수십억 명을 구하기 위해서 주먹으로 바위를 부숴야 한다구요?!~,박모싕,E-07,E,07,,2sp,바이오하자드,,,"알버트 웨스커,크리스 레드필드",크리스 레드필드X알버트 웨스커,,,만화,singrairiedog,https://dongne.co/events/game07/circles/165685,제7회 오락관,Day2
벌레라라의 운명수호자,D,J-12,J,12,,2sp,할로우나이트 실크송,데스티니 가디언즈,,,,,,기타,,https://dongne.co/events/game07/circles/165412,제7회 오락관,Day2
아르테리아 아르카부스 습격,루에,E-14b,E,14,b,1sp,아머드코어 포앤서,아머드코어6,,"프로이트,스네일,막시밀리앙 테르미도르",프로이트X스네일,로맨틱,,만화,roe_kukim,https://dongne.co/events/game07/circles/165705,제7회 오락관,Day2
테일즈야르: 완전히 야르다,여유,H-20,H,20,,2sp,테일즈런너,,세상에 테런 쁘띠존이 어딨어? 맞아 컨셉충이네,,RX카이,,,"일러스트,만화",YeoYu_TR3,https://dongne.co/events/game07/circles/165588,제7회 오락관,Day2
그리두어라!,timneh,I-08b,I,08,b,1sp,"오버워치,데스티니 가디언즈",,,,,,,,,https://dongne.co/events/game07/circles/165408,제7회 오락관,Day2
하면되잖아?,이연하,A-08,A,08,,2sp,페르소나3,"페르소나4,페르소나5,검은방,회색도시,베리드스타즈,히프노시스마이크,우오토,어서오세요! FACT에,100미터,지.지구의 운동에 대하여",전서 등록 100% ,아다치 토오루,아다치 토오루X드림주,"로맨틱,섹슈얼","와타이야, 쿠코쥬시, 아다치 토오루 중심 ncp","만화,일러스트,소설,기타",higherrn,https://dongne.co/events/game07/circles/165263,제7회 오락관,Day2
고양이와오리,하품고양이,G-24,G,24,,2sp,"그랜드 체이스,사우스 파크: 프랙처드 벗 홀",,,버터스 스타치(카오스 교수),하르페X로난,,,"만화,소설,기타",Goyang0317,https://dongne.co/events/game07/circles/165465,제7회 오락관,Day2
넨도기원부스,tkdsl,M-18b,M,18,b,1sp,오오에,마법사의 약속,,,,,"오오시즈, 미스아키♂️",,Ooshizu1010,https://dongne.co/events/game07/circles/165707,제7회 오락관,Day2
뚱스페르마타,연서,C-02a,C,02,a,1sp,붕괴:스타레일,,,"히아킨,파이논,아낙사,카스토리스",,,,"일러스트,기타",tkdqntkdwh,https://dongne.co/events/game07/circles/165348,제7회 오락관,Day2
마따따비클럽,모뜨,L-20b,L,20,b,1sp,오오에,,,신바시,오오사키X신바시,해당없음,오오아리(오오사키x아리아케),"만화,일러스트",_graveyard444,https://dongne.co/events/game07/circles/165214,제7회 오락관,Day2
멍냥을잊는법,Kekeke,M-03b,M,03,b,1sp,오오에,"단간론파,드라마티컬 머더",,신바시,오오사키X신바시,해당없음,"오마사이, 코우아오 ",만화,xzgix,https://dongne.co/events/game07/circles/165968,제7회 오락관,Day2
묘크림말차빵,도묘,G-12b,G,12,b,1sp,프로젝트 세카이,"프로젝트 세카이,파이널판타지14,명조",,"아즈사와 코하네,시라이시 안,시노노메 아키토,아오야기 토우야,스펜,에이메스",,,,일러스트,m_2__o,https://dongne.co/events/game07/circles/165444,제7회 오락관,Day2
발도롱게이트,고구마장수,E-04a,E,04,a,1sp,발더스게이트,,,아스타리온 / 게일 / 올캐러,,,,,goguma_no_card,https://dongne.co/events/game07/circles/165789,제7회 오락관,Day2
발등튀김뷔페,플레인요거트,H-13b,H,13,b,1sp,,,,,단테X에이트,로맨틱,,,,https://dongne.co/events/game07/circles/165144,제7회 오락관,Day2
병아리문구점,히카,K-19b,K,19,b,1sp,오오에,니지산지,,,,,,,yohika321,https://dongne.co/events/game07/circles/165467,제7회 오락관,Day2
서울도시공사,시공,E-17,E,17,,2sp,아머드코어6,페그오,,,,,,,,https://dongne.co/events/game07/circles/165547,제7회 오락관,Day2
시골동네모임,이더,B-18,B,18,,2sp,페르소나,,전서 등록 100% ,나루카미 유우,아다치토오루X나루카미 유우,로맨틱,하나주,일러스트,Rider_0303,https://dongne.co/events/game07/circles/165788,제7회 오락관,Day2
애플티하우스,럼블,J-20b,J,20,b,1sp,파이널판타지14,,,,,,,"만화,일러스트",,https://dongne.co/events/game07/circles/165266,제7회 오락관,Day2
어떻게든된다,베빗,A-09b,A,09,b,1sp,페르소나,,전서 등록 100% ,주인공,주인공X아이기스,로맨틱,,"일러스트,기타",Girlcolorga__,https://dongne.co/events/game07/circles/165593,제7회 오락관,Day2
영수증책갈피,밤캐러멜,K-20a,K,20,a,1sp,오오에,,,,,,,일러스트,Lemon_Heim,https://dongne.co/events/game07/circles/165658,제7회 오락관,Day2
큰강섬수영꾼,광기,M-24a,M,24,a,1sp,오오에,,,아리아케,오오사키X아리아케,로맨틱,오오시즈,만화,ooe_togo929,https://dongne.co/events/game07/circles/165116,제7회 오락관,Day2
휴지주식회사,국도,F-15b,F,15,b,1sp,용과같이,디비휴,"나, 천계를 얻었노라!",,,,,만화,,https://dongne.co/events/game07/circles/164949,제7회 오락관,Day2
묘크림말차빵 분점,말차,G-12a,G,12,a,1sp,프로젝트 세카이,,,,카미시로 루이X쿠사나기 네네,,,소설,81tter_sweet,https://dongne.co/events/game07/circles/165336,제7회 오락관,Day2
레드그레이브 향우회,뼝,E-10a,E,10,a,1sp,데빌 메이 크라이(DMC),다키스트 던전,,"단테(DMC),버질(DMC),네로(DMC) 고행자(다키스트 던전)",,,,기타,paladin080,https://dongne.co/events/game07/circles/165655,제7회 오락관,Day2
발더스게이트 돔구장 건설 추진위원회,DP,E-05b,E,05,b,1sp,발더스 게이트3,,,발더게 올캐러,,,,만화,Blueduc_,https://dongne.co/events/game07/circles/165070,제7회 오락관,Day2
더비더비더비 어어어어,심마,L-24,L,24,,2sp,오오에,"세포신곡,아이나나,틱택토",,오오사키,카노 아오구X아토 하루키,로맨틱,,"만화,소설,일러스트",shimma_0531,https://dongne.co/events/game07/circles/165088,제7회 오락관,Day2
썬더일레븐을 기억하라 ,왕자,J-14,J,14,,2sp,썬더일레븐,,,안계연,,,,일러스트,WANYA_BUST,https://dongne.co/events/game07/circles/165874,제7회 오락관,Day2
냄새나는맵도 구더기도 엿같은 패턴도 전부 죄인의길바퀴벌레내장국밥 하나면 든든하게 걸을수있죠,.,K-10,K,10,,2sp,,,,,,,,,,https://dongne.co/events/game07/circles/165769,제7회 오락관,Day2
와검은방이다;,한결_,G-01,G,01,,2sp,검은방,"회색도시,베리드 스타즈",,,,,,"만화,일러스트",p675hg,https://dongne.co/events/game07/circles/165113,제7회 오락관,Day2
고양이부리또!!,퓨래,L-21,L,21,,2sp,오오에,미정,,"오오사키,신바시",,"로맨틱,섹슈얼",,"일러스트,만화",pupurae,https://dongne.co/events/game07/circles/165359,제7회 오락관,Day2
오오에할사람?,분금,L-05b,L,05,b,1sp,오오에,,,오오사키,오오사키,,,만화,bgooeletsgo,https://dongne.co/events/game07/circles/165871,제7회 오락관,Day2
감자치킨샐러드,"만두감자, 듀오",M-06b,M,06,b,1sp,오오에,"우우울트라C,고서점가의 하시히메",,,,,,,,https://dongne.co/events/game07/circles/165471,제7회 오락관,Day2
고대중남드림충,강천비,K-08,K,08,,2sp,연운십육성,진 삼국무쌍 오리진,,,주인공X강무랑,"섹슈얼,로맨틱",자란조조,,,https://dongne.co/events/game07/circles/165435,제7회 오락관,Day2
남자가사랑할때,노예사랑,B-19b,B,19,b,1sp,붕괴스타레일,,,,,,,,,https://dongne.co/events/game07/circles/165175,제7회 오락관,Day2
남편잃은여자들,서목,D-20b,D,20,b,1sp,,,,,,,,,,https://dongne.co/events/game07/circles/165578,제7회 오락관,Day2
도스임시서클명,준,E-18a,E,18,a,1sp,아머드코어 라스트레이븐,몬스터헌터 와일즈,,,,,,만화,bsky:junya34,https://dongne.co/events/game07/circles/165183,제7회 오락관,Day2
딸기체리타르트,빌려온강아지,H-10b,H,10,b,1sp,트위스티드 원더랜드,,,"리들 로즈하트,에이스 트라폴라",리들 로즈하트X에이스 트라폴라,로맨틱,,만화,ttwelb4,https://dongne.co/events/game07/circles/165918,제7회 오락관,Day2
르블랑카레도둑,고봉밥,C-12b,C,12,b,1sp,페르소나5,,전서 등록 100% ,,,,,만화,,https://dongne.co/events/game07/circles/165664,제7회 오락관,Day2
삼주바라의은총,lin,A-10b,A,10,b,1sp,페르소나,,전서 등록 100% ,"페르소나3,5",페르소나3 남자주인공X아이기스,해당없음,코드기아스 루루나나,일러스트,l8l828,https://dongne.co/events/game07/circles/165692,제7회 오락관,Day2
야야야모쨔쨔쨔,"헤세, 하얀, L99",L-07,L,07,,2sp,"오오에,dmmd",,,,,로맨틱,,일러스트,"hexeeeeeeeeee, YAN_XOLL, ooeeet_000",https://dongne.co/events/game07/circles/165829,제7회 오락관,Day2
오월조붐은온다,도리,G-14a,G,14,a,1sp,프로세카,"명일방주,페르소나",,,,,,일러스트,re_memberry,https://dongne.co/events/game07/circles/165187,제7회 오락관,Day2
이래야내가살아,텐머,M-22a,M,22,a,1sp,오오에,,,,오오사키X시즈마,,,,kimo5tar,https://dongne.co/events/game07/circles/165700,제7회 오락관,Day2
일반인비밀친구,일반인여자친구,L-04,L,04,,2sp,오오에,"세포신곡,우우울트라C,고서점가의 하시히메",,"오오사키,신바시",오오사키X신바시,"로맨틱,로맨틱",,"만화,기타",169_EMi,https://dongne.co/events/game07/circles/165899,제7회 오락관,Day2
자칭특별괴도단,"WAKA,PA!",C-10,C,10,,2sp,"페르소나 시리즈,페르소나",,전서 등록 100% ,,,,,,"WAKA_o3o, PA_0709",https://dongne.co/events/game07/circles/165230,제7회 오락관,Day2
총공이섬그늘에,"파도, 돼지, 살청, 람묘","L-10, L-11",L,10,,4sp,오오에,,,"오오사키,신바시,시즈마,아리아케,시오도메,타케시바,아오미,시죠마에",오오사키X오오에 올캐,"로맨틱,섹슈얼","오오아리,오오신,오오아오,오오타케,오오시오,오오시죠,오오히노,오오토요,오오후네,오오시즈","만화,일러스트,소설","B__MDKS, UoU_S2li, hitman88887, RAMNMY0",https://dongne.co/events/game07/circles/165209,제7회 오락관,Day2
취향벅벅무침이,에궁와궁,A-09a,A,09,a,1sp,페르소나3,,전서 등록 100% ,,아리사토 미나토X히라가 케이스케,로맨틱,오다햄,소설,QK_VlKg_9,https://dongne.co/events/game07/circles/165629,제7회 오락관,Day2
테라수산물시장,해류,D-01a,D,01,a,1sp,명일방주,,,스카디,스카디X박사,로맨틱,,소설,haelyu223206,https://dongne.co/events/game07/circles/165836,제7회 오락관,Day2
패배확정히로인,사과,D-11,D,11,,2sp,페르소나,"Over requiemZ,잭잔느",,,주인공X시로가네 나오토,로맨틱,모리 우드랜드x유히루 ,"만화,일러스트,기타",bmt7q,https://dongne.co/events/game07/circles/165326,제7회 오락관,Day2
허구역사연구회,콘,B-02,B,02,,2sp,붕괴스타레일,스타레일,,,,,,,nabusaram,https://dongne.co/events/game07/circles/164939,제7회 오락관,Day2
호밀빵의밀수꾼,호밀,B-01b,B,01,b,1sp,붕괴 스타레일,,,,,,,,homilpain,https://dongne.co/events/game07/circles/165018,제7회 오락관,Day2
발더스게이트로 가자 ,HIMU,F-04b,F,04,b,1sp,발더스 게이트3,,,"아스타리온,게일",,로맨틱,게일 x 타브 ,일러스트,himu_fanart,https://dongne.co/events/game07/circles/165227,제7회 오락관,Day2
강경주인공왼협회,도넛,M-12b,M,12,b,1sp,오오에,,,오오사키 시즈마,오오사키X시즈마,"로맨틱,섹슈얼",,,zsoooe,https://dongne.co/events/game07/circles/165628,제7회 오락관,Day2
말랑뽀작우유식빵,아노센,C-24,C,24,,2sp,스타레일,원신 젠레스존제로,,,,,,,,https://dongne.co/events/game07/circles/164933,제7회 오락관,Day2
여자봉변사랑협회,티슷,F-02,F,02,,2sp,발더스게이트3,,,"섀도하트,아스타리온",,,,"만화,소설",pinkteest,https://dongne.co/events/game07/circles/165047,제7회 오락관,Day2
오락관의하시히메,"시치, 스이",K-06a,K,06,a,1sp,고서점가의 하시히메,,,,,,,"만화,소설,기타","oooo7ii, be11ke",https://dongne.co/events/game07/circles/165759,제7회 오락관,Day2
왐마야씨피전문점,개박하,L-09,L,09,,2sp,오오에,,,"신바시,오오사키",오오사키X신바시,"해당없음,로맨틱",,만화,nuga_harae,https://dongne.co/events/game07/circles/165165,제7회 오락관,Day2
이률리아명예시민,Alka,K-07,K,07,,2sp,길티기어,,,,디지X카이 키스크,로맨틱,,,kygwangin,https://dongne.co/events/game07/circles/165527,제7회 오락관,Day2
젤다뭐라도나와요,ssdfg1899,I-01a,I,01,a,1sp,젤다의 전설,,,,,,,,,https://dongne.co/events/game07/circles/165178,제7회 오락관,Day2
털찐게아니라근육,블루레몬,B-20b,B,20,b,1sp,붕괴 스타레일,,,"경원,블레이드",경원X블레이드,,,일러스트,bluelemon170,https://dongne.co/events/game07/circles/165687,제7회 오락관,Day2
피카피카파치파치,량,I-04,I,04,,2sp,포켓몬스터,"니어,파이널판타지14,명일방주,FGO",,,,,,"일러스트,기타",fid_2cha,https://dongne.co/events/game07/circles/165403,제7회 오락관,Day2
해마♡파라다이스,도피,L-18,L,18,,2sp,오오에,"파이널판타지14,다키스트 던전,데스티니 가디언즈",,,오오사키X타케시바,,,,,https://dongne.co/events/game07/circles/165541,제7회 오락관,Day2
게임진짜재밌다그치,"yesnookay17, vexnalrum",I-08a,I,08,a,1sp,"실크송,오버워치,델타룬","스플래툰,리틀 나이트메어",,,,,,"만화,일러스트","FURRYPE4CH, Vexnalrum",https://dongne.co/events/game07/circles/166019,제7회 오락관,Day2
그리고아케치사랑해,"사과, 뽀",C-18a,C,18,a,1sp,페르소나 5 더 로열,페르소나 시리즈,전서 등록 100% ,"주인공(아마미야 렌),아케치 고로",주인공X아케치 고로,로맨틱,,소설,"6920599nit, HEROxGORO",https://dongne.co/events/game07/circles/165453,제7회 오락관,Day2
쑥떡파인애플갈비탕,쑥떡파인애플갈비탕,D-13a,D,13,a,1sp,페르소나4 피어앤헝거2,,,,,,,,ggang8282,https://dongne.co/events/game07/circles/165504,제7회 오락관,Day2
야수저신혼선물세트,"용례, 지와와",F-07,F,07,,2sp,용과같이,,"나, 천계를 얻었노라!",,,로맨틱,,"만화,기타,공예","like_fore, chijiwawa",https://dongne.co/events/game07/circles/165406,제7회 오락관,Day2
이제부터서로죽여라,8,A-11,A,11,,2sp,페르소나3,"페르소나 4,5",전서 등록 100% ,,,,,일러스트,owsotaku,https://dongne.co/events/game07/circles/165503,제7회 오락관,Day2
잡덕의김밥볶음밥집,박스,K-18,K,18,,2sp,길티기어 파판14,,,"베놈,로보카이,프레이,제로",로보X베놈,"로맨틱,섹슈얼",,"만화,기타,일러스트",,https://dongne.co/events/game07/circles/165085,제7회 오락관,Day2
장갑전차세탁기도둑,집,C-05,C,05,,2sp,메타포 : 리판타지오,,,,,,,만화,house_roh_metap,https://dongne.co/events/game07/circles/165498,제7회 오락관,Day2
신키바가족경영사무소,두부,K-20b,K,20,b,1sp,오오에,,,"시나가와,오오사키,구미",,,,소설,T_Ooe_fu,https://dongne.co/events/game07/circles/165316,제7회 오락관,Day2
아사쿠사해마오마카세,3myeong,L-14,L,14,,2sp,오오에,,,타케시바,오오사키X타케시바,"로맨틱,섹슈얼",,"만화,일러스트,소설",Myeongge,https://dongne.co/events/game07/circles/165502,제7회 오락관,Day2
야에가시마신사예대제,seram123,M-01,M,01,,2sp,오오에,,,아리아케 쇼타로,오오사키X아리아케,로맨틱,오오시즈,,nezuminokimoch,https://dongne.co/events/game07/circles/165798,제7회 오락관,Day2
어제의적은오늘의남편,"IKUJYO, 해사, 순두부",D-07,D,07,,2sp,페르소나5,,,"주인공,아케치 고로",주인공X아케치 고로,,,,"IKU_P5R, Wh4TiS1oVe, dubu2473",https://dongne.co/events/game07/circles/165715,제7회 오락관,Day2
어제의적은오늘의아내,"재불, 주캐",D-18,D,18,,2sp,페르소나5,,,,주인공X아케치 고로,,,,"Pulljjae, hhhhhhj1676",https://dongne.co/events/game07/circles/165385,제7회 오락관,Day2
이부스는대체뭐야아악,캄삼,I-12,I,12,,2sp,오버워치2,페르소나5,,,,,,,Apagandolaslucs,https://dongne.co/events/game07/circles/165845,제7회 오락관,Day2
형아도형아가처음이라,hazama,M-16b,M,16,b,1sp,오오에,,,오오사키시즈마,오오사키X시즈마,로맨틱,,만화,9237q,https://dongne.co/events/game07/circles/165418,제7회 오락관,Day2
왕이되고싶은자나에게로,냉동왕,C-04b,C,04,b,1sp,메타포:리판타지오,,,,,,,만화,aragakiyurusan,https://dongne.co/events/game07/circles/165795,제7회 오락관,Day2
전진짜엘프콤이없습니다,bigegg526,I-24,I,24,,2sp,젤다의전설,포켓몬스터,,링크젤다,,"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/events/game07/circles/165804,제7회 오락관,Day2
치와와늑대와대머리늑대,뭉,F-22a,F,22,a,1sp,드래곤 에이지2,드래곤 에이지 인퀴지션,바이오웨어 통합 쁘띠존,펜리스,,로맨틱,솔라벨란,만화,game_moong,https://dongne.co/events/game07/circles/165122,제7회 오락관,Day2
하잉나하핫이히히캇캇캇,우마,L-17b,L,17,b,1sp,오오에,,,"오오사키,타케시바,아오이,신바시,아리아케,시오도메",오오사키X타케시바,섹슈얼,"오오시오, 오오신, 오오아오","만화,일러스트",119_fire_119,https://dongne.co/events/game07/circles/165422,제7회 오락관,Day2
진짜마비노기드림부스맞음,푸딩,K-04b,K,04,b,1sp,마비노기,"오오에,고서점가의 하시히메",,루에리,,해당없음,"오오아리, 미나타마, 그 ",,youtoopompu,https://dongne.co/events/game07/circles/165389,제7회 오락관,Day2
타르타로스졸음방지위원회,ㅂㅂ,A-07b,A,07,b,1sp,페르소나3,,전서 등록 100% ,,,,,만화,allcb_c,https://dongne.co/events/game07/circles/165162,제7회 오락관,Day2
페르소나못깨면개심당하는방,"낌서, 필망",C-11,C,11,,2sp,"페르소나,페르소나4,페르소나5",,전서 등록 100% ,,,,,"만화,일러스트",,https://dongne.co/events/game07/circles/165536,제7회 오락관,Day2
안녕하세요저는어려서부터안경,켇,K-22b,K,22,b,1sp,오오에,,,"오오사키,아오미",오오사키X아오미,로맨틱,,"소설,사진",OOOO_ked,https://dongne.co/events/game07/circles/165978,제7회 오락관,Day2
엘리사이에데스농부네석류가게,"녹온, 리리카",B-21,B,21,,2sp,붕괴스타레일,,,,파이논X마이데이,,,,"noknok131211, lilika_rail",https://dongne.co/events/game07/circles/165908,제7회 오락관,Day2
