부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
roven,박준우,S-25,S,25,,2sp,붕괴: 스타레일,"원신,젠존제",,붕괴:스타레일,,,,,,https://dongne.co/events/df261002/circles/181166,제35회 디. 페스타(일),Day2
명예 비알라티아 시민은 국모국왕 RPS,설,S-26b,S,26,b,1sp,길티기어,,,"카이 키스크,디지,올라운더",카이 키스크X디지,,솔 배드가이X잭 오,만화,Uosul_GG,https://dongne.co/events/df261002/circles/174647,제35회 디. 페스타(일),Day2
SAND LAKE,새벽네시,D-32,D,32,,2sp,록맨,,,,,,,,,https://dongne.co/events/df261002/circles/174435,제35회 디. 페스타(일),Day2
SHOCK!#,Syunn,T-34a,T,34,a,1sp,도검난무,,,,쇼쿠다이키리 미츠타다X헤시키리 하세베,,,일러스트,@lady_may_ladys,https://dongne.co/events/df261002/circles/174866,제35회 디. 페스타(일),Day2
sidewalk,mino,F-12b,F,12,b,1sp,포켓몬스터 스칼렛·바이올렛,,,"테사,청목",청목X테사,로맨틱,,만화,dorong_mino,https://dongne.co/events/df261002/circles/181311,제35회 디. 페스타(일),Day2
Summer Never Dies,"BAECCI(배찌), ISeaU",E-03,E,03,,2sp,더 퍼스트 슬램덩크,주술회전,,,송태섭X정대만,,고죠x후시,"일러스트,소설",@bae_cci1209 @magamimback,https://dongne.co/events/df261002/circles/179176,제35회 디. 페스타(일),Day2
T&G에 잡덩이 오타쿠 워크샵,위시은,C-05,C,05,,2sp,"은혼,콜 오브 듀티,괴담에 떨어져도 출근을 해야 하는구나,캐릭캐릭체인지,오늘부터 신령님,새벽의연화",악입문,,,,,,,@macaroonsweet3 @gegulgegul_rack,https://dongne.co/events/df261002/circles/174181,제35회 디. 페스타(일),Day2
The egg is the world,김훈장,U-33,U,33,,2sp,"트레이스유,꼼메디아 디 피노키오,약한영웅(드라마)",뮤지컬,,,,,,"소설,일러스트",,https://dongne.co/events/df261002/circles/175550,제35회 디. 페스타(일),Day2
unkonekomiko,unkonekomiko,E-30a,E,30,a,1sp,"고서점가의 하시히메,페르소나 시리즈","오오에,나루토",,,하카세X타마모리,"로맨틱,섹슈얼",,일러스트,unkonekomiko,https://dongne.co/events/df261002/circles/175379,제35회 디. 페스타(일),Day2
Veni Vidi Vici,VVV,U-02a,U,02,a,1sp,만달로리안(스타워즈),"주술회전,나의 히어로 아카데미아,트위스티드 원더랜드,트위스테 (예정) 드림,트위스티지 원더랜드",,,,로맨틱,,만화,,https://dongne.co/events/df261002/circles/174260,제35회 디. 페스타(일),Day2
w,,D-19b,D,19,b,1sp,"주술회전,고죠유지",,,,,,,,,https://dongne.co/events/df261002/circles/175054,제35회 디. 페스타(일),Day2
Wiggling Potato,지슬,T-23,T,23,,2sp,,,,,,,,일러스트,@wigglingptt,https://dongne.co/events/df261002/circles/181287,제35회 디. 페스타(일),Day2
형 x 동생,굼밤,E-08,E,08,,2sp,"닥터스톤,아이실드21",,,"운스이,아곤,잇큐,나나미 사이,나나미 류스이",콘고 운스이X콘고 아곤,"섹슈얼,로맨틱","잇큐아곤 , 사이류",,,https://dongne.co/events/df261002/circles/173743,제35회 디. 페스타(일),Day2
맘터언제갈거야X발,루호,P-32b,P,32,b,1sp,오오에,,,"오오사키,신바시",오오사키X신바시,,,,luho0,https://dongne.co/events/df261002/circles/174530,제35회 디. 페스타(일),Day2
Yellow Garden,강민희,B-24b,B,24,b,1sp,보컬로이드,보컬로이드,,카가미네 린렌,카가미네 린X카가미네 렌,로맨틱,,일러스트,@Bon_bon_eee,https://dongne.co/events/df261002/circles/175224,제35회 디. 페스타(일),Day2
おお(大)誕生日おおめでと,"순애감별사, 콕, 숟가락, 메지, 아니요",P-08,P,08,,2sp,오오에,,,"오오사키,다이바 시즈마,신바시",오오사키X시즈마,"로맨틱,섹슈얼","오오신, 오오시오","일러스트,소설","@SUN_star__, @a_moraune, @qIE1MDrYOr74940, @major_hoper ",https://dongne.co/events/df261002/circles/174379,제35회 디. 페스타(일),Day2
.,뒷바다,L-20b,L,20,b,1sp,"MIU404,DC 배트맨",,,"이부키 아이,시마 카즈미,배트맨 외",,,,"일러스트,기타",@back_b2ach,https://dongne.co/events/25d09/circles/173109,제9회 쩜오 어워드,Day2
.,오뇨빵,K-02b,K,02,b,1sp,"스타워즈 사가,스타워즈 만달로리안,스타워즈 로그원",오리지널 문구류,,,,,,,,https://dongne.co/events/25d09/circles/175582,제9회 쩜오 어워드,Day2
'돌게' 하소서,"마토, 조키댠",I-24,I,24,,2sp,프로젝트 헤일메리,,페트로바 대책위원회,"로키(프로젝트 헤일메리),에이드리언(프로젝트 헤일메리),라일랜드 그레이스,에바 스트라트",에이드리언X로키,로맨틱,그레이스×스트라트,"만화,일러스트",@matoo_0,https://dongne.co/events/25d09/circles/175062,제9회 쩜오 어워드,Day2
단 한 순간의 이 마감을,슈우이,M-10b,M,10,b,1sp,MIU404,,4nd F0rever 4fter,이부키 아이 × 시마 카즈미,이부키 아이X시마 카즈미,,,,@shui_miu,https://dongne.co/events/25d09/circles/174793,제9회 쩜오 어워드,Day2
물 많은 슬라임과 암모니아 먹는 돌멩이를 사슬로 엮으실분 모집합니다,모고,I-05a,I,05,a,1sp,프로젝트 헤일메리,마블,페트로바 대책위원회,"라일랜드 그레이스,로키",로키X라일랜드 그레이스,"로맨틱,해당없음",,소설,@heromogo_W,https://dongne.co/events/25d09/circles/175050,제9회 쩜오 어워드,Day2
왜 공식에서 동인지를 내는 걸까요?,"리, 시맘",J-09,J,09,,2sp,폭상전대 분붐저,초우주형사 갸반 인피니티,,,한도 타이야X메이타 이시로,로맨틱,,"일러스트,소설",,https://dongne.co/events/25d09/circles/173093,제9회 쩜오 어워드,Day2
이 경찰아저씨들이 나한테 무슨 짓을,"파랑, 방우리",M-16a,M,16,a,1sp,MIU404,,4nd F0rever 4fter,"이부키 아이,시마 카즈미",이부키 아이X시마 카즈미,"로맨틱,섹슈얼",,"소설,기타",turmoil404,https://dongne.co/events/25d09/circles/174558,제9회 쩜오 어워드,Day2
소록,소록,K-24a,K,24,a,1sp,,,,,,,,,,https://dongne.co/events/25d09/circles/172944,제9회 쩜오 어워드,Day2
왕♡,포도,M-03a,M,03,a,1sp,MIU404,,4nd F0rever 4fter,"이부키 아이,시마 카즈미",이부키 아이X시마 카즈미,"로맨틱,섹슈얼",,만화,@podo_ibksm,https://dongne.co/events/25d09/circles/173881,제9회 쩜오 어워드,Day2
쩜오,262,K-24b,K,24,b,1sp,,,,,,,,,,https://dongne.co/events/25d09/circles/173008,제9회 쩜오 어워드,Day2
마루 밑 모리아티,롶,K-01,K,01,,2sp,BBC셜록,,,<BBC 셜록> 작 중 캐릭터,짐 모리아티(BBC)X셜록 홈즈(BBC),"로맨틱,섹슈얼",,"만화,소설",lopp_otf,https://dongne.co/events/25d09/circles/174810,제9회 쩜오 어워드,Day2
우리 장르 정상 영업합니다,지구,J-20a,J,20,a,1sp,"MCU,MCU 마블 시네마틱 유니버스",엄브렐라 아카데미,,토르&로키,,해당없음,,일러스트,@Sunwillshineon,https://dongne.co/events/25d09/circles/173307,제9회 쩜오 어워드,Day2
근무 태만 입니다!,맘터,M-22a,M,22,a,1sp,미우404,도망치는 건 부끄럽지만 도움이 된다,4nd F0rever 4fter,,이부키 아이X시마 카즈미,로맨틱,히라미쿠(니게하지),"만화,기타",mooooomotouch,https://dongne.co/events/25d09/circles/173361,제9회 쩜오 어워드,Day2
그저 바라만 보고 있지,자갈,K-17a,K,17,a,1sp,가면라이더 블레이드,,,"이사카,타치바나 사쿠야",,,,소설,@Shunoros_000,https://dongne.co/events/25d09/circles/173100,제9회 쩜오 어워드,Day2
손님 가브로 테이블 치지 마세요!,"nown, Rou",L-18,L,18,,2sp,가면라이더,명탐정 프리큐어,,가면라이더 가브,라키아 아마르가X쇼마,"로맨틱,해당없음",,"일러스트,만화",@nownnownn,https://dongne.co/events/25d09/circles/173058,제9회 쩜오 어워드,Day2
같이 유아온 하실래요?,"Liye, 무무끼",J-10,J,10,,2sp,폭상전대 분붐저,,,"한도 타이야,메이타 이시로",한도 타이야X메이타 이시로,로맨틱,,"일러스트,소설","@blueyell468, @mumuggi0104",https://dongne.co/events/25d09/circles/173073,제9회 쩜오 어워드,Day2
작은 감자도 막아달라고요,"고야, 비잠",J-23,J,23,,2sp,"MCU,마블 시네마틱 유니버스,데어데블","스타워즈,팔콘과윈터솔져,만달로리안과 그로구",,"아나킨 스카이워커,오비완 케노비,샘 윌슨,버키 반즈,맷 머독,프랭크 캐슬",프랭크 캐슬X맷 머독,"로맨틱,섹슈얼","아나오비, 버키샘",,Outis_goya,https://dongne.co/events/25d09/circles/180179,제9회 쩜오 어워드,Day2
나는 에리드에 갈 수 없는 건가...,냉만복,I-03,I,03,,2sp,프로젝트 헤일메리,,페트로바 대책위원회,<프로젝트 헤일메리> 작 중 캐릭터,로키(프로젝트 헤일메리)X라일랜드 그레이스,"로맨틱,해당없음",,,@kiwitete_i,https://dongne.co/events/25d09/circles/175253,제9회 쩜오 어워드,Day2
어떤 돌게와의 불륜로맨스,우주선,I-05b,I,05,b,1sp,프로젝트 헤일메리,,페트로바 대책위원회,"로키,라일랜드 그레이스",로키X라일랜드 그레이스,로맨틱,,소설,hail_maryS2,https://dongne.co/events/25d09/circles/179342,제9회 쩜오 어워드,Day2
뉘집 쫄쫄이야?!,"쿄힐,포이",J-19,J,19,,2sp,염신전대 고온쟈,"가면라이더 블레이드,가면라이더 리바이스,수전전대 쿄류쟈,폭상전대 분붐쟈,넘버원전대 고쥬쟈,가면라이더 디케이드",,"염신전대 고온쟈,가면라이더 블레이드,가면라이더 리바이스,수전전대 쿄류쟈,폭상전대 분붐쟈,넘버원전대 고쥬쟈,가면라이더 디케이드",켄자키 카즈마X아이카와 하지메,로맨틱,"타이샤시, 사쿠아길, 잇키바이, 히로죠지, 다이카게,츠카이",영상,"@kyohill_ , @poi_413",https://dongne.co/events/25d09/circles/173050,제9회 쩜오 어워드,Day2
"이크, 버추얼이 되었어요",병관,J-16a,J,16,a,1sp,특명전대 고버스터즈,,,,,,,소설,@SongPyeon_BC04,https://dongne.co/events/25d09/circles/173074,제9회 쩜오 어워드,Day2
성운장,투투,I-12b,I,12,b,1sp,"울트라맨,울트라맨 지드,울트라맨 제로",,"빛의 나라에서, 사랑을 담아","울트라맨 지드,울트라맨 제로",울트라맨 제로X울트라맨 지드,로맨틱,,만화,,https://dongne.co/events/25d09/circles/172930,제9회 쩜오 어워드,Day2
털찐이,털찐이,J-26,J,26,,2sp,바람분댕,,,,,,,,tulzzini,https://dongne.co/events/25d09/circles/173056,제9회 쩜오 어워드,Day2
이부키 너 진짜 개야?,"산산, 박달덩",L-25,L,25,,2sp,MIU404,,4nd F0rever 4fter,"이부키 아이,시마 카즈미",이부키 아이X시마 카즈미,"로맨틱,섹슈얼",,"소설,만화,기타",san4Ann,https://dongne.co/events/25d09/circles/174598,제9회 쩜오 어워드,Day2
이부와 시마,"8484, 비약, 가영",M-15,M,15,,2sp,MIU404,,4nd F0rever 4fter,"이부키,시마",이부키 아이X시마 카즈미,"섹슈얼,로맨틱",,"소설,만화,기타","aibo8484, dawn_j14, mingayoungs",https://dongne.co/events/25d09/circles/173101,제9회 쩜오 어워드,Day2
좀비를 맛봐,멸균,L-02a,L,02,a,1sp,군체,,둥우리빌딩 신인류 테스트존,,,,,,,https://dongne.co/events/25d09/circles/176292,제9회 쩜오 어워드,Day2
미나리 멜론 무침,미나리,M-10a,M,10,a,1sp,MIU404,,4nd F0rever 4fter,이부키아이 시마카즈미,이부키아이X시마카즈미,해당없음,,,@404_070439451,https://dongne.co/events/25d09/circles/173705,제9회 쩜오 어워드,Day2
돌거미 취급 전문점,플밈,I-22b,I,22,b,1sp,프로젝트 헤일메리,,페트로바 대책위원회,"라일랜드 그레이스,로키",,해당없음,NCP,만화,,https://dongne.co/events/25d09/circles/177904,제9회 쩜오 어워드,Day2
어쩌다 보니 그렇게 됨,제티스,J-18b,J,18,b,1sp,기계전대 젠카이저,,,,스테이시X고시키다 카이토,로맨틱,,소설,@game_Raimi,https://dongne.co/events/25d09/circles/172927,제9회 쩜오 어워드,Day2
서제스 재단 박물관 홍보팀,휘,J-12,J,12,,2sp,굉굉전대 보우켄저,,,올캐릭터,,,,"일러스트,소설",@huiparam_hui,https://dongne.co/events/25d09/circles/173051,제9회 쩜오 어워드,Day2
둠피터 말고 토니피터 ,Ps,J-21,J,21,,2sp,"마블,마블 시네마틱 유니버스,MCU",,,"토니 스타크(아이언맨),스파이더맨 (피터 파커)",토니 스타크 (아이언맨)X스파이더맨 (피터 파커),,,"소설,만화",@spips_tmm,https://dongne.co/events/25d09/circles/175603,제9회 쩜오 어워드,Day2
그리고 함께 공명합시다,sbgr,L-02b,L,02,b,1sp,군체,,둥우리빌딩 신인류 테스트존,"<군체> 권세정,<군체> 서영철,<군체> 작 중 캐릭터",,,,만화,,https://dongne.co/events/25d09/circles/176133,제9회 쩜오 어워드,Day2
대파와 토마토,"둘랑, 비빔면킬러, 텐지",I-09,I,09,,2sp,울트라맨,"울트라맨 오메가,울트라맨 아크","빛의 나라에서, 사랑을 담아","오오키다 소라토,호시미 코세이,이시도 슈,히제 유마",이시도 슈X히제 유마,로맨틱,,만화,"@two_rang_222, @ulxpswp",https://dongne.co/events/25d09/circles/174762,제9회 쩜오 어워드,Day2
무언가 냅니다,이렌,J-18a,J,18,a,1sp,"열차전대 토큐쟈,쾌도전대 루팡렌쟈vs경찰전대 패트렌쟈",,,"니지노 아키라(홍무현),자미고 델마",,,,"소설,일러스트",,https://dongne.co/events/25d09/circles/173845,제9회 쩜오 어워드,Day2
변신도 식후경,슈냥,L-13b,L,13,b,1sp,가면라이더 기츠,,,"우키요 에이스,아즈마 미치나가",우키요 에이스X아즈마 미치나가,,,만화,@ukiyovely,https://dongne.co/events/25d09/circles/173104,제9회 쩜오 어워드,Day2
인생은 타이밍,로듐,K-04b,K,04,b,1sp,"스타트렉,해적전대 고카이쟈",팔콘과윈터솔져,,"스팍,제임스 T. 커크,레너드 H 맥코이(본즈),캡틴 마벨러스,루카,죠 깁켄",,해당없음,ncp,,,https://dongne.co/events/25d09/circles/181052,제9회 쩜오 어워드,Day2
힘내는 특덕들,mtona,I-17,I,17,,2sp,,,,,,,,,,https://dongne.co/events/25d09/circles/172931,제9회 쩜오 어워드,Day2
고고고 고스트 등장!,Haru.,K-09a,K,09,a,1sp,가면라이더 고스트,"울트라맨,가면라이더",,텐쿠지 타케루,,,,기타,@Haru_1610P,https://dongne.co/events/25d09/circles/173041,제9회 쩜오 어워드,Day2
무언가 나오긴 합니다,MASOIDEA,J-24,J,24,,2sp,Marvel Cinematic Universe,,,,,,,"만화,일러스트,소설",MASOIDEA,https://dongne.co/events/25d09/circles/172961,제9회 쩜오 어워드,Day2
아마도 회지가 나오면 좋겠네요,여루,I-08b,I,08,b,1sp,울트라맨 트리거,"슈퍼전대,가면라이더,초우주형사 갸반 인피니티","빛의 나라에서, 사랑을 담아",,트리거X카르미라,,쿠온호에,만화,@yeolu_,https://dongne.co/events/25d09/circles/172975,제9회 쩜오 어워드,Day2
나이든 사람이 헨신을 하다가는 전신골절을 입을 수 있다.,퐛,L-09a,L,09,a,1sp,가면라이더,"가면라이더,가면라이더 가브,가면라이더 에그제이드",,가면라이더,호죠에무X쿠죠 키리야,로맨틱,"스가켄조 x 카라키다한토 , 카도야츠카사 X 카이토다이키",,@ahzkrhfemakdlfem,https://dongne.co/events/25d09/circles/174794,제9회 쩜오 어워드,Day2
울트라 경비대 한국지부,루온,I-11a,I,11,a,1sp,울트라맨,"울트라 세븐,울트라맨 제로","빛의 나라에서, 사랑을 담아",울트라세븐,,,,소설,@RuonX3X,https://dongne.co/events/25d09/circles/173103,제9회 쩜오 어워드,Day2
신인류 되실분? ,외계인사냥꾼,L-05a,L,05,a,1sp,군체,,둥우리빌딩 신인류 테스트존,,,,,,,https://dongne.co/events/25d09/circles/180138,제9회 쩜오 어워드,Day2
도쿄만 크루즈(허니문 전문),nika,M-20,M,20,,2sp,MIU404,,4nd F0rever 4fter,이부키아이 X 시마카즈미,이부키 아이X시마 카즈미,"로맨틱,섹슈얼",,,404_nika,https://dongne.co/events/25d09/circles/173596,제9회 쩜오 어워드,Day2
네바로 이웃주민,왹져,K-03b,K,03,b,1sp,만달로리안,,,,,,,,,https://dongne.co/events/25d09/circles/179696,제9회 쩜오 어워드,Day2
메론빵 말랑공방,공취.포말,M-22b,M,22,b,1sp,미우404,,4nd F0rever 4fter,,이부키 아이X시마 카즈미,해당없음,,,@gongsa_ab,https://dongne.co/events/25d09/circles/176536,제9회 쩜오 어워드,Day2
메리와 커피머신,LM,I-21a,I,21,a,1sp,프로젝트 헤일메리,,페트로바 대책위원회,,,해당없음,,소설,,https://dongne.co/events/25d09/circles/175228,제9회 쩜오 어워드,Day2
귀여운 미소년과 그 옆의 꼴값 남정네,크레센트큐브,L-15a,L,15,a,1sp,"가면라이더 가브,가면라이더 더블,폭상전대 분붐쟈",초우주형사 갸반 인피니티,,"히다리 쇼타로,필립,이노우에 쇼마,카라키다 한토",이노우에 쇼마X카라키다 한토,,"필립×히다리 쇼타로, 메이타 이시로×도키 레이지",소설,@cresentcube,https://dongne.co/events/25d09/circles/173423,제9회 쩜오 어워드,Day2
고장난 오토바이 삽니다,용달,K-08,K,08,,2sp,가면라이더 고스트,"가면라이더,슈퍼전대,프로젝트 레드",,,,,,"만화,일러스트",sirenbuilder,https://dongne.co/events/25d09/circles/173042,제9회 쩜오 어워드,Day2
구세주 정상영업중,현,J-17,J,17,,2sp,우주전대 큐렌쟈,"임금님전대 킹오쟈(파워레인저 킹덤포스),가면라이더 젯츠",,,,,,,@dus512al,https://dongne.co/events/25d09/circles/173038,제9회 쩜오 어워드,Day2
메론이 존재할까요?,삐묭,M-03b,M,03,b,1sp,MIU404,잠뜰티비,4nd F0rever 4fter,"이부키 아이,시마 카즈미",이부키 아이X시마 카즈미,로맨틱,,"기타,소설,일러스트",Melonppi404,https://dongne.co/events/25d09/circles/179870,제9회 쩜오 어워드,Day2
노려라! 맛있는 쩜오온!,T-KU,L-15b,L,15,b,1sp,가면라이더 가브,"헤이세이 가면라이더,레이와 가면라이더 전반",,"카라키다 한토,이노우에 쇼마,아마네 사치카,라키아 아마르가",이노우에 쇼마X카라키다 한토,해당없음,다루갸루(라키사치),"만화,일러스트",@TIKUTICO,https://dongne.co/events/25d09/circles/173071,제9회 쩜오 어워드,Day2
군체나물,올백,L-04a,L,04,a,1sp,군체,,둥우리빌딩 신인류 테스트존,"<군체> 권세정,<군체> 서영철",<군체> 권세정X<군체> 서영철,"로맨틱,섹슈얼",,"만화,일러스트,사진",ohyakuten,https://dongne.co/events/25d09/circles/180164,제9회 쩜오 어워드,Day2
깨물깨물,규,L-05b,L,05,b,1sp,"군체,괴물","괴물,오십프로,모자무싸",둥우리빌딩 신인류 테스트존,<군체> 서영철,한주원X이동식,,,,@31Gyu_8305,https://dongne.co/events/25d09/circles/179409,제9회 쩜오 어워드,Day2
러브앤문,러브앤문,J-01,J,01,,2sp,"모루인형,인형옷",,,,,,,공예,,https://dongne.co/events/25d09/circles/172994,제9회 쩜오 어워드,Day2
뭐라도함,Poiu,J-15a,J,15,a,1sp,가면라이더,,,,,,,,,https://dongne.co/events/25d09/circles/174612,제9회 쩜오 어워드,Day2
식스그레,청사과,I-23a,I,23,a,1sp,,,페트로바 대책위원회,,,"로맨틱,섹슈얼",,소설,@bluaappletree,https://dongne.co/events/25d09/circles/179557,제9회 쩜오 어워드,Day2
쌈싸먹기,연어,M-12,M,12,,2sp,MIU404,"슬로우 트레인,17세의 제국",4nd F0rever 4fter,,이부키 아이X시마 카즈미,"로맨틱,섹슈얼",우시켄,만화,chobab59,https://dongne.co/events/25d09/circles/172940,제9회 쩜오 어워드,Day2
양네목장,긴양,M-07b,M,07,b,1sp,MIU404,,4nd F0rever 4fter,,이부키 아이X시마 카즈미,,,소설,@mlle_gin,https://dongne.co/events/25d09/circles/172983,제9회 쩜오 어워드,Day2
올스코프,표지영,K-23,K,23,,2sp,스파이더맨,마블 시네마틱 유니버스,,"스파이더맨 (피터 파커),토니 스타크(아이언맨)",토니 스타크X피터 파커,로맨틱,,만화,,https://dongne.co/events/25d09/circles/181126,제9회 쩜오 어워드,Day2
취주악부,gam,I-16a,I,16,a,1sp,토에이 특촬,,,,,,,,,https://dongne.co/events/25d09/circles/180166,제9회 쩜오 어워드,Day2
피톤치드,Estar,K-03a,K,03,a,1sp,"만달로리안,스타워즈",,,"딘자린,그로구,루크 스카이워커",루크스카이워커X딘자린,해당없음,,만화,@Estivastar,https://dongne.co/events/25d09/circles/180216,제9회 쩜오 어워드,Day2
연구과제 : 인생 한방,,I-07,I,07,,2sp,프로젝트 헤일메리,,페트로바 대책위원회,"라일랜드 그레이스,에바 스트라트",,"로맨틱,해당없음",,소설,,https://dongne.co/events/25d09/circles/175246,제9회 쩜오 어워드,Day2
스타워즈 더 부스: 전설적인 시리즈 가면라이더와는 별 관련 없는 스타워즈 더 부스의 콤비 스타와 워즈. 어느날 쩜오온에 참가하는 황당한 계획을 세우고 처음 만났던 더 마블스 개봉일로 돌,"해연, 아크릴, 대마",K-06,K,06,,2sp,"가면라이더 지오,스타워즈,더 마블스",트윈픽스,,"스타워즈 올캐러,흑워즈,백워즈",워즈X워즈,해당없음,,"일러스트,만화","@tomotsu_KR, @wheeze242",https://dongne.co/events/25d09/circles/173049,제9회 쩜오 어워드,Day2
개미군단 모임,김다비,L-06a,L,06,a,1sp,"탈주,군체",,둥우리빌딩 신인류 테스트존,"<군체>,<군체> 서영철,<탈주>리현상",,해당없음,,,@mmuunnaa66,https://dongne.co/events/25d09/circles/180163,제9회 쩜오 어워드,Day2
니치아사 짬뽕,"감자, 김래고",L-10,L,10,,2sp,"가면라이더 세이버,특명전대 고버스터즈,가면라이더",가면라이더 제로원,,"신도 린타로,스도 메이",신도 린타로X스도 메이,로맨틱,후와유아,"만화,일러스트",@tuna_chamchi_,https://dongne.co/events/25d09/circles/173024,제9회 쩜오 어워드,Day2
감옥에서 누가 돌아왔게,moth,K-26b,K,26,b,1sp,베터 콜 사울,,,<베터 콜 사울> 작 중 캐릭터,<베터 콜 사울> 지미X<베터 콜 사울> 킴,로맨틱,,소설,mothsth,https://dongne.co/events/25d09/circles/179460,제9회 쩜오 어워드,Day2
권모술초 운행 시작합니다,모범시청자,K-20,K,20,,2sp,모범택시,"탈주,이제훈 필모그래피",,"<모범택시> 김도기,<모범택시> 무지개운수,<탈주>임규남,<탈주>리현상,<아득히 먼 춤>신파랑,<파수꾼>권기태",<아득히 먼 춤>신파랑X<파수꾼>권기태,로맨틱,,,@taxi_yogiyo,https://dongne.co/events/25d09/circles/179244,제9회 쩜오 어워드,Day2
프로젝트 헤일 스트랫랜드,무리수,I-25,I,25,,2sp,프로젝트 헤일메리,,페트로바 대책위원회,"라일랜드 그레이스,에바 스트라트",라일랜드 그레이스X에바 스트라트,"로맨틱,해당없음",,소설,@taintCC,https://dongne.co/events/25d09/circles/175151,제9회 쩜오 어워드,Day2
생각나서 신청함,모리,J-16b,J,16,b,1sp,해적전대 고카이쟈,,,,,,,,,https://dongne.co/events/25d09/circles/172937,제9회 쩜오 어워드,Day2
와타시노 취미야,"원, 똥이",K-16,K,16,,2sp,"가면라이더 가이무,가면라이더 가브","마계기사 가로,가면라이더 류우키,가면라이더 디케이드",,,니엘브 스토머크X스가 켄조,해당없음,토죠사노,"기타,일러스트,만화",,https://dongne.co/events/25d09/circles/173089,제9회 쩜오 어워드,Day2
코우시노 강도단,시트론,L-22,L,22,,2sp,코우노도리,,,"코우노토리 사쿠라,시노미야 하루키",코우노토리 사쿠라X시노미야 하루키,로맨틱,,"만화,공예",kitriny404,https://dongne.co/events/25d09/circles/173425,제9회 쩜오 어워드,Day2
타우세티 잡화점,라온,J-02b,J,02,b,1sp,프로젝트 헤일메리,,페트로바 대책위원회,,,,,"일러스트,공예",@2ra5nD,https://dongne.co/events/25d09/circles/175059,제9회 쩜오 어워드,Day2
아스미야 센베이 세트,백곰스찬,I-19,I,19,,2sp,울트라맨 시리즈,"울트라맨 데커,울트라맨 오메가","빛의 나라에서, 사랑을 담아",,,,,소설,@polarbear0918,https://dongne.co/events/25d09/circles/173810,제9회 쩜오 어워드,Day2
에리드의 위성이 되고 싶어,에리드먼지,J-03b,J,03,b,1sp,프로젝트 헤일메리,,페트로바 대책위원회,"라일랜드 그레이스,로키",,,,,,https://dongne.co/events/25d09/circles/179202,제9회 쩜오 어워드,Day2
지각하면 도쿄만 마리나에 다이빙,타피,M-13a,M,13,a,1sp,MIU404,,4nd F0rever 4fter,"이부키 아이,시마 카즈미",,로맨틱,,소설,@Tapii_Merong,https://dongne.co/events/25d09/circles/173045,제9회 쩜오 어워드,Day2
울버린과 데드풀 디즈니랜드입사 ,이든,J-05,J,05,,2sp,데드풀과 울버린,배우 필모(휴놀),엑스맨의 탄생: 울덷 ,"울버린,데드풀,로건,웨이드 윌슨",울버린X데드풀,섹슈얼,"울덷, 휴놀 ",일러스트,@ammor0212,https://dongne.co/events/25d09/circles/172966,제9회 쩜오 어워드,Day2
용의자는 메론빵호,"쿠모, 박찬란",M-11,M,11,,2sp,"MIU404,슬로우 트레인,라스트마일",,4nd F0rever 4fter,"이부키 아이,시마 카즈미",이부키 아이X시마 카즈미,로맨틱,,"만화,일러스트","@kumo1418, @Park_CRan",https://dongne.co/events/25d09/circles/173061,제9회 쩜오 어워드,Day2
도둑들이 살림살이 다털어간다,tkdsl,I-15b,I,15,b,1sp,특촬,,,,,로맨틱,"카이츠카,텐카가,적1적",,,https://dongne.co/events/25d09/circles/173040,제9회 쩜오 어워드,Day2
고인물과 청정수는 이부시마의 꿈을 꾼다,구독구 맋맋 버들,M-09,M,09,,2sp,MIU404,,4nd F0rever 4fter,이부키아이 X 시마카즈미,이부키아이X시마카즈미,"해당없음,로맨틱",,,@gamejomhaza404,https://dongne.co/events/25d09/circles/173733,제9회 쩜오 어워드,Day2
울트라맨 오메가는 야끼소바의 꿈을 꾸는가,탄산,I-08a,I,08,a,1sp,,,"빛의 나라에서, 사랑을 담아",,,,,,@Awesome_TrigerG,https://dongne.co/events/25d09/circles/179105,제9회 쩜오 어워드,Day2
메론빵호 출장서비스,강유진,M-05b,M,05,b,1sp,MIU404,,4nd F0rever 4fter,,,,,,cent_s_sirius,https://dongne.co/events/25d09/circles/174801,제9회 쩜오 어워드,Day2
페트로바 대책위원회 주최부스,페트로바 대책위원회,I-01,I,01,,2sp,프로젝트 헤일메리,,페트로바 대책위원회,<프로젝트 헤일메리> 작 중 캐릭터,,,,,@Hailmary_event,https://dongne.co/events/25d09/circles/180116,제9회 쩜오 어워드,Day2
호쾌하게 하울링하는 왕개무장 버그스터들,"레울비, 루믹",J-11a,J,11,a,1sp,"넘버원전대 고쥬저,가면라이더 에그제이드,임금님전대 킹오저(파워레인저 킹덤포스),해적전대 고카이쟈,폭상전대 분붐저",,,"토노 호에루,호죠 에무,기라 하스티,캡틴 마벨러스,한도 타이야",고쥬저 내 반지의 전사들X토노 호에루,"섹슈얼,로맨틱","마베른, 쿠온호에, 리쿠호에, 류기호에, 스미호에, 마시호에, 파캔호에, 호에루른, 파라에무, 에무른, 기라른, ",소설,"Lewolfy_n_, gokai201135",https://dongne.co/events/25d09/circles/173043,제9회 쩜오 어워드,Day2
