링크,부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,행사명,개최일,팔로워수,미확보수
https://dongne.co/events/df2607/circles/166778,아마구니 법률 사무소 디페스타 지점,루미,B-13,B,13,,2sp,히프노시스 마이크,,히프노시스 마이크 쁘띠존,아마구니 히토야,아이모노 쥬시X아마구니 히토야,"로맨틱,섹슈얼",진구지 쟈쿠라이x아마구니 히토야,소설,chaoslina,제34회 디. 페스타(토),Day1,388,0
https://dongne.co/events/df2607/circles/167427,국가공인 헌터 연어마켓,"서핑,판사",R-09,R,09,,2sp,괴담출근,이착헌,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168824,포근포근 원투 베이커리,"깅, 릥뽕",A-05b,A,05,b,1sp,프로젝트 세카이,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,"로맨틱,섹슈얼",,"만화,일러스트",nel_kim_,제34회 디. 페스타(토),Day1,2321,0
https://dongne.co/events/df2607/circles/167273,지옥으로 끌고 간다해도 따라갈 수 밖에,홍,V-11,V,11,,2sp,진혼기,,,"김자하,김설영",,"로맨틱,섹슈얼",,"만화,일러스트,기타",U44515895,제34회 디. 페스타(토),Day1,1878,0
https://dongne.co/events/df2607/circles/167258,"기다리고 있어, 쎈쎄","EXCE-T, hamo",L-20,L,20,,2sp,주술회전,,,올 캐릭터,고죠 사토루X이타도리 유지,"로맨틱,섹슈얼",,"만화,일러스트","DprtpF_Tor5X2, hamo_art2",제34회 디. 페스타(토),Day1,56600,0
https://dongne.co/events/df2607/circles/169186,"다음역은 지옥, 지옥입니다",조킬이,F-16,F,16,,2sp,해즈빈호텔,,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"알래스터,복스",알래스터X복스,"로맨틱,섹슈얼", ,"일러스트,기타,만화",Jokillkill,제34회 디. 페스타(토),Day1,3587,0
https://dongne.co/events/df2607/circles/167188,곰동이의 요원님,솔설,Q-22,Q,22,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"류재관,최요원,김솔음,브라운,백사헌",류재관X최요원,"로맨틱,섹슈얼",,"만화,일러스트,소설",pinesntg,제34회 디. 페스타(토),Day1,1397,0
https://dongne.co/events/df2607/circles/166651,도마뱀의 보물함,해룡,G-12,G,12,,2sp,,,,,,,,"만화,공예",tlzn01,제34회 디. 페스타(토),Day1,8364,0
https://dongne.co/events/df2607/circles/167138,멧돼지에 맞서다,"공무원이좋다, 게오오니",Q-20,Q,20,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,류재관 최요원,류재관X최요원,로맨틱,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169064,배구하는 명탐정,mesame,L-16,L,16,,2sp,하이큐,명탐정 코난,,,사쿠사 키요오미X우시지마 와카토시,로맨틱,야마토 칸스케x우에하라 유이,"만화,일러스트",mesame_HQ,제34회 디. 페스타(토),Day1,1285,0
https://dongne.co/events/df2607/circles/168986,베이커가 디비전,서룡,B-11,B,11,,2sp,히프노시스 마이크,"코난,마차살",,,아오히츠기 사마토키X누루데 사사라,로맨틱,,만화,4amaisfunk,제34회 디. 페스타(토),Day1,1263,0
https://dongne.co/events/df2607/circles/168596,보송보송 소미네,솜소미,P-06,P,06,,2sp,괴담에 떨어져도 출근을 해야 하는구나,헌터헌터,,"최요원,류재관,김솔음,D조",,,,,uncannysom,제34회 디. 페스타(토),Day1,2023,0
https://dongne.co/events/df2607/circles/169190,사슴고기 전문점,"라가머핀 , 숭늉",F-22,F,22,,2sp,해즈빈 호텔,헬루바 보스,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,알래스터 위주,,,,"만화,일러스트,소설,공예","Ragamuffin21, shungnung_tndsb",제34회 디. 페스타(토),Day1,2276,1
https://dongne.co/events/df2607/circles/167539,신슈소바 연구회,깨알,I-13,I,13,,2sp,"명탐정 코난,하이큐-!!,가비지타임",,,,,,,소설,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167131,앧엜카페 루벤점,니엘,I-06,I,06,,2sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,"엘소드,애드",애드X엘소드,,,"일러스트,소설",ImUrEl1227,제34회 디. 페스타(토),Day1,121,0
https://dongne.co/events/df2607/circles/167390,왕밤빵의 세카이,왕밤빵,A-03b,A,03,b,1sp,프로젝트 세카이,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,,카미시로 루이X텐마 츠카사,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168393,우당탕탕 놀이터,뿌쑝,G-20a,G,20,a,1sp,디지몬,,,신테일,,,,,koozh1,제34회 디. 페스타(토),Day1,0,1
https://dongne.co/events/df2607/circles/167582,우마뾰이 란타로,닌담곰,D-21,D,21,,2sp,닌타마(닌자보이란타로),우마무스메,,"케마 토메사부로,젠포우지 이사쿠",케마 토메사부X젠포우지 이사쿠,"로맨틱,섹슈얼",,"만화,일러스트",ninzadamgom,제34회 디. 페스타(토),Day1,330,0
https://dongne.co/events/df2607/circles/166661,장도리와 외계인,사마,V-16,V,16,,2sp,이세계 착각 헌터,,,<이세계 착각 헌터> 작 중 캐릭터,정하성X김기려,"로맨틱,섹슈얼",찐려른,,sm5927602,제34회 디. 페스타(토),Day1,1250,0
https://dongne.co/events/df2607/circles/168598,쫀득쫀득 유치원,빈제,Z-04a,Z,04,a,1sp,포켓몬스터,,,포켓몬,,,,"공예,조형",Bin_ze__,제34회 디. 페스타(토),Day1,1054,0
https://dongne.co/events/df2607/circles/168140,퇴근하고 싶어요,결체,R-03b,R,03,b,1sp,괴담출근,"명탐정코난,엘소드",,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168336,신랑부활 위원회 ,단지,D-19,D,19,,2sp,트라이건,,,,니콜라스 D. 울프우드X밧슈 더 스탬피드,"로맨틱,섹슈얼",,,Danji_tri,제34회 디. 페스타(토),Day1,11400,0
https://dongne.co/events/df2607/circles/167241,보라빨강 나오는 부스,이노,I-22,I,22,,2sp,엘소드,,,,,,,,purplexred_,제34회 디. 페스타(토),Day1,1623,0
https://dongne.co/events/df2607/circles/168088,자헌솔음 바이럴 부스,이삼,O-15a,O,15,a,1sp,"괴담출근,괴담에 떨어져도 출근을 해야 하는구나",,,"이자헌,김솔음",이자헌X김솔음,"로맨틱,로맨틱,섹슈얼",,"만화,소설,일러스트",oxe2oxe3,제34회 디. 페스타(토),Day1,11100,0
https://dongne.co/events/df2607/circles/167522,해저기지 유실물 센터,리버,X-16,X,16,,2sp,어두운 바다의 등불이 되어,은행원도 용꿈을 꾸나요,,"박무현,신해량,서지혁,백애영,김재희",,,지혁해량,"만화,기타","NPIUS_r, anaksunam8n",제34회 디. 페스타(토),Day1,684,0
https://dongne.co/events/df2607/circles/168155,아이보가 여장한 건에 대하여,아샤,A-12,A,12,,2sp,프세카,,,,아키토X토우야,,,"일러스트,만화",Asha_prsk,제34회 디. 페스타(토),Day1,889,0
https://dongne.co/events/df2607/circles/167557,귀여워도 출근을 해야 하는구나,용사,"S-07, S-18",S,07,,4sp,괴담출근,,,,,,,,04_0IV,제34회 디. 페스타(토),Day1,31300,0
https://dongne.co/events/df2607/circles/168386,너희들은 그뭐냐 그거다,랑고씨,Z-18,Z,18,,2sp,"너희들은 변호됐다,변호됨",,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167459,강원도의 여름은 덥나요 춥나요,"salmon, TAMANG",J-19,J,19,,2sp,명탐정 코난,,,,야마토 칸스케X우에하라 유이,로맨틱,"후루카자, 쥬고치하",소설,"periodic_salmom, tamang_FRKZ",제34회 디. 페스타(토),Day1,119,0
https://dongne.co/events/df2607/circles/175395,게토고죠 쁘띠존 주최부스,,M-13,M,13,,2sp,,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169236,아무래도 마법을 써야겠지,비나리,W-11,W,11,,2sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,,,,,,B_nary_,제34회 디. 페스타(토),Day1,852,0
https://dongne.co/events/df2607/circles/168701,즛토즛토 궁극… 프로듀싱,엠버,B-20a,B,20,a,1sp,아이돌마스터 사이드엠,,아이돌마스터 사이드엠 쁘띠존,"타이가 타케루,키자키 렌,엔죠지 미치루,사쿠라바 카오루,텐도 테루,카시와기 츠바사",타이가 타케루X키자키 렌,"로맨틱,해당없음,로맨틱",테루카오(텐도 테루 X 사쿠라바 카오루),"만화,일러스트",amberiiiiv,제34회 디. 페스타(토),Day1,29,0
https://dongne.co/events/df2607/circles/167512,프리파라 그곳은 여자들의 초원,만마,Y-26,Y,26,,2sp,천막의 자두가르,"프리티 시리즈,무기미도",,,,,,만화,mangajug,제34회 디. 페스타(토),Day1,1230,0
https://dongne.co/events/df2607/circles/168350,광부들을 다양한 눈높이로 보고 있는 하이가드,네온,X-03b,X,03,b,1sp,트랜스포머,,,,,,,"만화,일러스트",Ne0nnie_,제34회 디. 페스타(토),Day1,392,0
https://dongne.co/events/df2607/circles/167031,엽사에게 잡혀온 외계인이 기창을 내두른다,찌게,T-18b,T,18,b,1sp,이착헌,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",,"섹슈얼,로맨틱",,소설,tlfghksi__,제34회 디. 페스타(토),Day1,142,0
https://dongne.co/events/df2607/circles/169252,솔음돋는 연애는 사절입니다,최솔 앤솔로지,N-15,N,15,,2sp,괴담에 떨어져도 출근을 해야 하는구나,괴담출근,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최요원,김솔음",최요원X김솔음,"해당없음,로맨틱",최솔,"만화,소설",choisol_mp4,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168533,미라이데 맛떼루!,캔모,D-09b,D,09,b,1sp,"니지산지,보컬로이드,나의 히어로 아카데미아",,,하츠네 미쿠,,로맨틱,,일러스트,canm0_3,제34회 디. 페스타(토),Day1,841,0
https://dongne.co/events/df2607/circles/169148,공항에서 기다릴게,"아원, 행",M-18,M,18,,2sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"만화,일러스트,기타","awon_nyam, lxng725",제34회 디. 페스타(토),Day1,4109,0
https://dongne.co/events/df2607/circles/167918,너희들은 침수됐다,몽땅,"X-13, X-14",X,13,,4sp,어바등,"변호됨,괴담출근(괴출)",,,,,,,mongddang__1,제34회 디. 페스타(토),Day1,9694,0
https://dongne.co/events/df2607/circles/166819,다칸마리 떡백마리,"인절미 박사, 9",K-04,K,04,,2sp,귀멸의칼날,게나조,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168274,동인지는 꿈이잖아,홍시 은디,V-10,V,10,,2sp,<진혼기>,"마차살,히카루의 바둑",,,자하X설영,로맨틱,"아키히카, 레오루카","만화,소설,사진,기타",persimmon613,제34회 디. 페스타(토),Day1,161,0
https://dongne.co/events/df2607/circles/166650,소탐대실 사필귀정,mukbab,R-19b,R,19,b,1sp,아이돌리쉬 세븐,히프노시스마이크,,,오사카 소고X요츠바 타마키,로맨틱,,,mukbab_,제34회 디. 페스타(토),Day1,507,0
https://dongne.co/events/df2607/circles/167307,쏘아올린 새우튀김,Lusy,X-23,X,23,,2sp,Nu:카니발,,,올 캐릭터,,,,기타,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168337,아기희야 행복하렴,빙구들,Y-15b,Y,15,b,1sp,의원 다시 살다,,,,,,,소설,RlLHel,제34회 디. 페스타(토),Day1,146,0
https://dongne.co/events/df2607/circles/167885,유영하는 우주에서,이지,X-19,X,19,,2sp,어두운 바다의 등불이 되어,화산귀환,,이지현 백애영,,로맨틱,,만화,Daisy27from,제34회 디. 페스타(토),Day1,3057,0
https://dongne.co/events/df2607/circles/169105,이것저것 구매하라,U.K,W-02,W,02,,2sp,하이큐,이누야샤 괴8 등등 다수,,,,,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167102,펜타그램 전자상가,농민,F-21b,F,21,b,1sp,해즈빈 호텔,,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"알래스터,복스",복스X알래스터,"섹슈얼,로맨틱,로맨틱,섹슈얼",,만화,__nongmin__,제34회 디. 페스타(토),Day1,16600,0
https://dongne.co/events/df2607/circles/166658,고릴라와 허접멸치~울트라로맨틱~,tbyys2,V-02,V,02,,2sp,흡혈귀는 툭하면 죽는다,흡툭죽,,로널드 드라루크,로널드X드라루크,"로맨틱,섹슈얼",,"만화,소설",himtroll,제34회 디. 페스타(토),Day1,1961,0
https://dongne.co/events/df2607/circles/167934,블랙배저 팬아트북 ,나안,K-03a,K,03,a,1sp,블랙배저,,,힐데베르트,,해당없음,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167705,방청소를 슥샅슥샅 하자,"파산, 멸망",M-23,M,23,,2sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,게토 스구루 / 고죠 사토루,,,,만화,"pasan_S5, byeol_lo",제34회 디. 페스타(토),Day1,11572,0
https://dongne.co/events/df2607/circles/168689,수장님이 지켜보고 계셔,.,W-19b,W,19,b,1sp,천지해,,,,,,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168458,외계인을 사냥하는 모임,포필,T-15a,T,15,a,1sp,이세계 착각 헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",김기려X강창호,"섹슈얼,로맨틱",,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167923,천사이자 악마이자 아빠,동주,R-03a,R,03,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,해즈빈호텔,,곽제강,,"로맨틱,섹슈얼",,"만화,일러스트",lv21vor,제34회 디. 페스타(토),Day1,2601,0
https://dongne.co/events/df2607/circles/168970,행복하면 레밍하고 울어,.,U-18a,U,18,a,1sp,이착헌,,,,,,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/175393,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】 주최부스,,A-01,A,01,,2sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,,ritk_petit,제34회 디. 페스타(토),Day1,258,0
https://dongne.co/events/df2607/circles/167509,이렇게나 사랑하게 될줄 몰랐어요 진짜로,치엘로,W-12b,W,12,b,1sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,블랙배저,,,,소설,_Moon_Luna,제34회 디. 페스타(토),Day1,250,0
https://dongne.co/events/df2607/circles/167530,황무지에 떨어져서 개간함,세인,W-08,W,08,,2sp,"내 무협 주인공이 나를 싫어한다,주나싫",안정함,,,,"로맨틱,해당없음",,,myeonlyunjins4,제34회 디. 페스타(토),Day1,0,1
https://dongne.co/events/df2607/circles/167176,이세계에 떨어져도 출근을 해야 하는구나,만다린,P-17a,P,17,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,"리제로부터 시작하는 이세계생활,리제로",,,,,,,110Mandarin,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168879,아내들이 행복해야 가정이 화목하다,"공중에 뜸,아기",V-13,V,13,,2sp,이세계 착각 헌터,,,김기려 선우연 강창호,김기려X선우연X강창호,"로맨틱,섹슈얼","연김강,기려연","만화,일러스트,기타",cc_airborne,제34회 디. 페스타(토),Day1,3285,0
https://dongne.co/events/df2607/circles/168278,제●나이 아카아무 부스명 추천해줘,"별깡, 치즈구멍",J-11a,J,11,a,1sp,명탐정 코난,,2026 아카아무 쁘띠존: 10VE 10OP,,아카이 슈이치X아무로 토오루,"로맨틱,섹슈얼",,"만화,일러스트",Mi2l2riso,제34회 디. 페스타(토),Day1,30,0
https://dongne.co/events/df2607/circles/169028,챗●피티 아카아무 부스명 추천해줘,"치즈구멍, 별깡",J-11b,J,11,b,1sp,"명탐정코난,명탐정 코난",닥터스톤,2026 아카아무 쁘띠존: 10VE 10OP,,아카이 슈이치X아무로 토오루,"로맨틱,섹슈얼,로맨틱,섹슈얼",스탠제노,,Cheesehole_desu,제34회 디. 페스타(토),Day1,1,0
https://dongne.co/events/df2607/circles/167505,눈내리는 할로윈의 고속도로,생활연구소,J-04,J,04,,2sp,명탐정코난,,,,,,,,da_life_conan,제34회 디. 페스타(토),Day1,6774,0
https://dongne.co/events/df2607/circles/168045,김기려가 강창호를 사랑해서 죽었으면 좋겠어,제출하세요,T-11a,T,11,a,1sp,이세계 착각 헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",김기려X강창호,로맨틱,,소설,kzhn8107,제34회 디. 페스타(토),Day1,172,0
https://dongne.co/events/df2607/circles/168833,클라인에 떨어져도 출근해야하는구나…,토파랑기린,X-24,X,24,,2sp,누카니발,"괴담출근,어바등",,에이트,,,,"만화,일러스트",topa_manse,제34회 디. 페스타(토),Day1,429,0
https://dongne.co/events/df2607/circles/169106,고양이를 오른쪽으로,치이즈,N-24a,N,24,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최요원,김솔음",최요원X김솔음,"섹슈얼,로맨틱",,소설,pllilive,제34회 디. 페스타(토),Day1,4424,0
https://dongne.co/events/df2607/circles/167337,상준나무 사랑걸렸네,리미림,J-17,J,17,,2sp,명탐정 코난,,2026 아카아무 쁘띠존: 10VE 10OP,아카이슈이치 아무로토오루,아카이슈이치X아무로토오루,"로맨틱,섹슈얼",,소설,limilim_otaku,제34회 디. 페스타(토),Day1,287,0
https://dongne.co/events/df2607/circles/169072,닌타마가 무로마치에 유통?,삶은계란(견닌),D-22b,D,22,b,1sp,닌타마란타로,,,,케마 토메사부로X젠포우지 이사쿠,로맨틱,,,1doware,제34회 디. 페스타(토),Day1,57,0
https://dongne.co/events/df2607/circles/168532,독일주종 한국에서도 연애해라,pepperrikka,V-23b,V,23,b,1sp,블루록,블리치,,,,"로맨틱,섹슈얼",,소설,rrikka_0909,제34회 디. 페스타(토),Day1,56,0
https://dongne.co/events/df2607/circles/167428,우리장르 정상영업합니다,삼사,N-18,N,18,,2sp,괴담출근,적왕사,,김솔음,최요원X김솔음,,,,tls1834,제34회 디. 페스타(토),Day1,193,0
https://dongne.co/events/df2607/circles/168951,변호됏나?,얼,Z-19b,Z,19,b,1sp,"너희들은 변호됐다,변호됨",,,,강민재X차주한,로맨틱,,소설,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166829,하롱살롱/겨울의꿈,하롱살롱,"H-16, H-17",H,16,,4sp,,,,,,,,,,제34회 디. 페스타(토),Day1,,0
