부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
어릴 적먹 었던 바로 그 맛,"YES, 사탕",G1,2sp,쿠로코의 농구,,쿠로코의 농구 쁘띠존,"아카시, 마유즈미",아카시 세이쥬로X마유즈미 치히로,"로맨틱,섹슈얼",,"만화,소설","1220x0301, candy_745",https://dongne.co/event/sports09/circles/408385,제9회 대운동회,Day2
어이롱게선배형정대만,얜스,P15,4sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭, 정대만",송태섭X정대만,"섹슈얼,로맨틱",,"만화,기타",JS2J714,https://dongne.co/event/sports09/circles/398405,제9회 대운동회,Day2
어쩌다 부스러,팅팅탱탱,N16b,1sp,슬램덩크,,,"정대만, 송태섭, 서태웅",,,,기타,@yozmday,https://dongne.co/event/sports09/circles/417399,제9회 대운동회,Day2
언제망하나보자,"거지, 진간장",B6,2sp,가비지타임,,,빵준,전영중X성준수,로맨틱,,만화,"money_x_x, No4_JinSoy",https://dongne.co/event/sports09/circles/413864,제9회 대운동회,Day2
여름爱,momoko8727,U5a,1sp,슬램덩크,,,명우 우태,,로맨틱,,"만화,영상",immomokom,https://dongne.co/event/sports09/circles/384997,제9회 대운동회,Day2
여름부터겨울까지,로로롱,H3a,1sp,미정,.,,미정,,,,소설,.,https://dongne.co/event/sports09/circles/386797,제9회 대운동회,Day2
여름한정 농놀에디션,"파란, 노키",J4,2sp,더 퍼스트 슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,,최동오X정대만,로맨틱,,소설,@parangong14,https://dongne.co/event/sports09/circles/393884,제9회 대운동회,Day2
여성분들 이 태대 참고하시고 피해 없으시길,"청우, 다시다디포리",R13,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭, 정대만",송태섭X정대만,"로맨틱,섹슈얼",,소설,"yourblusky, Dashida_14",https://dongne.co/event/sports09/circles/411359,제9회 대운동회,Day2
역 앞 라멘집,왐밤,Q21,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,강백호,양호열X강백호,"로맨틱,섹슈얼",,"만화,일러스트,소설",,https://dongne.co/event/sports09/circles/409694,제9회 대운동회,Day2
연상연하로 송태섭을 존프레스,태이,Y21,2sp,슬램덩크,,No.1 프로포즈 대작전,"송태섭, 서태웅, 이명헌",서태웅X송태섭,"로맨틱,섹슈얼",명헌태섭,"만화,일러스트",@tei_X_B_X,https://dongne.co/event/sports09/circles/410103,제9회 대운동회,Day2
연장전,"우이, 먼지, 과사, 재강사",B7,2sp,가비지타임,,,,,,"종뱅, 준빵, 준쟁, 종상","만화,일러스트",@ui__062123 @o0_rider @dogpa000,https://dongne.co/event/sports09/circles/411925,제9회 대운동회,Day2
염소우리,겸소,Y6a,1sp,슬램덩크,,No.1 프로포즈 대작전,송태섭 이명헌 외 슬램덩크 등장인물 다수,이명헌X송태섭,"로맨틱,섹슈얼",,"일러스트,만화",@more_dopamine,https://dongne.co/event/sports09/circles/413014,제9회 대운동회,Day2
영광의 순간은 지금입니다!,TATA,X4,2sp,슬램덩크,,,"강백호, 양호열",,"로맨틱,섹슈얼",,"만화,일러스트,소설,기타",@tata_tta_,https://dongne.co/event/sports09/circles/415658,제9회 대운동회,Day2
영원히아이실드21주년하자,풋초,N18,2sp,아이실드21,,,"콘고 아곤, 콘고 운스이",,,,만화,@weedf00t,https://dongne.co/event/sports09/circles/389460,제9회 대운동회,Day2
영중로 신호준수,"모리, 후유",A1,2sp,가비지타임,,,,전영중X성준수,,,,"@0506_4x1224_31, @__WHOU__431",https://dongne.co/event/sports09/circles/410844,제9회 대운동회,Day2
오늘까지 사랑할줄은,미쮸,B21a,1sp,가비지타임,,,"전영중, 성준수",전영중X성준수,로맨틱,,,,https://dongne.co/event/sports09/circles/412674,제9회 대운동회,Day2
오늘의 삼각김밥,semo,N13,2sp,슬램덩크,,,"서태웅, 강백호",서태웅X강백호,"로맨틱,섹슈얼",,만화,@semo_11x10,https://dongne.co/event/sports09/circles/410740,제9회 대운동회,Day2
오직대만,농사,V24b,1sp,슬램덩크,,,정대만,,,,만화,@bestcondition14,https://dongne.co/event/sports09/circles/411934,제9회 대운동회,Day2
오직태대만이,"밈밈, 무연",R14,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭, 정대만",송태섭X정대만,"로맨틱,섹슈얼",,"기타,소설",mim_mim714,https://dongne.co/event/sports09/circles/384953,제9회 대운동회,Day2
옥상에서 만나요,"이사, 옷바구니, 창구, Sato",G2,2sp,쿠로코의 농구,,쿠로코의 농구 쁘띠존,"아카시 세이쥬로, 마유즈미 치히로",아카시 세이쥬로X마유즈미 치히로,로맨틱,홍재,만화,"@otasa_1203, @basket_bag, @Sato_510",https://dongne.co/event/sports09/circles/409401,제9회 대운동회,Day2
올라운더와 좌상고,삼팔,V4,2sp,슬램덩크,,,,,,,"만화,공예",@nongnol_0308,https://dongne.co/event/sports09/circles/413981,제9회 대운동회,Day2
올해도 농놀중,농농,J5b,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성이명헌,정우성X이명헌,로맨틱,,"공예,소설",@coco_Gmor ,https://dongne.co/event/sports09/circles/409363,제9회 대운동회,Day2
왐마야씨피2호점,티라노,D17,2sp,,,,,,로맨틱,,,incheontrex,https://dongne.co/event/sports09/circles/412279,제9회 대운동회,Day2
왐마야씨피전문점,omu5mu,D16b,1sp,가비지타임,하이큐,,"성준수, 전영중",,로맨틱,,"만화,일러스트",@nuga_harae,https://dongne.co/event/sports09/circles/409436,제9회 대운동회,Day2
왕오왕,뀨,W13,2sp,슬램덩크,주술회전,,서태웅,윤대협X서태웅,섹슈얼,고게,"일러스트,공예",@mangmu_lover,https://dongne.co/event/sports09/circles/416392,제9회 대운동회,Day2
요거트 붕어빰,요,F10b,1sp,가비지타임,,준수상호 쁘띠존,"성준수, 기상호",성준수X기상호,"로맨틱,섹슈얼",,소설,@mayoeo6,https://dongne.co/event/sports09/circles/409599,제9회 대운동회,Day2
용삼이네 동네한바퀴,용삼,W9,2sp,슬램덩크,,,서태웅,윤대협X서태웅,"로맨틱,섹슈얼",우성태웅,만화,@_yong3_,https://dongne.co/event/sports09/circles/409788,제9회 대운동회,Day2
우걱우걱냠냠,순찌,W3,2sp,슬램덩크,,,윤대협,,,,,,https://dongne.co/event/sports09/circles/410263,제9회 대운동회,Day2
우덩이와명허니의뭔가가나옴,양,K23b,1sp,슬램덩크,가비지타임,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",,"섹슈얼,로맨틱",,소설,@toyred0,https://dongne.co/event/sports09/circles/394200,제9회 대운동회,Day2
우리 영원히 호백하자,퓨미 놀란 자승 소금,Q22,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열, 강백호",양호열X강백호,로맨틱,,소설,@10_100_yamyam,https://dongne.co/event/sports09/circles/389682,제9회 대운동회,Day2
우리진실게임하자 농구 좋아해?,묭,Q3b,1sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열, 강백호",양호열X강백호,,,일러스트,,https://dongne.co/event/sports09/circles/413404,제9회 대운동회,Day2
우리축구정상영업합니다.,황두식,J12,2sp,블루록 ,,신부스대전,,,,,"만화,일러스트",@nyunyunyus,https://dongne.co/event/sports09/circles/413378,제9회 대운동회,Day2
우명 도장 팝니다,농기덕,L21a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,,,기타,@deong_gideok,https://dongne.co/event/sports09/circles/407807,제9회 대운동회,Day2
우명떡집(이었던 것),"무료, 뜌벅잡초",J21,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,"로맨틱,섹슈얼",,"만화,소설,일러스트,기타",@muryoogon @CHU2buk_cho,https://dongne.co/event/sports09/circles/386345,제9회 대운동회,Day2
우명뿅!,구미베어,J22a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,이명헌,,"로맨틱,섹슈얼",,,,https://dongne.co/event/sports09/circles/416590,제9회 대운동회,Day2
우명아 욱개해줄게,"욱삐, 아무개",J3,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,"로맨틱,섹슈얼",,"만화,일러스트","@baskebbi, @M_UGU3T",https://dongne.co/event/sports09/circles/417379,제9회 대운동회,Day2
우명이 너무해,"구뿅이,마메",J2,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,"로맨틱,섹슈얼",,소설,"9ppyong2,callsignsun3",https://dongne.co/event/sports09/circles/414115,제9회 대운동회,Day2
우명적 사고,민달,I22a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,,정우성X이명헌,로맨틱,,소설,@genie_jam96,https://dongne.co/event/sports09/circles/410296,제9회 대운동회,Day2
우명존엄,"톰비, 파워풀망나니",K5,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,"로맨틱,섹슈얼",,"일러스트,소설","@tombiedraws ,  @jeongsangbang",https://dongne.co/event/sports09/circles/416539,제9회 대운동회,Day2
우명하는 사람들,"찹쌀붕어빵,물주,게",K20,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성,정우성X이명헌,"섹슈얼,로맨틱",,,@chabboong,https://dongne.co/event/sports09/circles/416973,제9회 대운동회,Day2
우명합니다,모지,H21,2sp,슬램덩크,,,"정우성, 이명헌, 서태웅, 정대만, 송태섭",우성X명헌,해당없음,"탱댐, 대태",기타,@mojiologu,https://dongne.co/event/sports09/circles/415240,제9회 대운동회,Day2
우무무무,붕붕카낫치,I8,2sp,우마무스메,,,,X,,,"기타,만화,일러스트",aranotchi,https://dongne.co/event/sports09/circles/411695,제9회 대운동회,Day2
우성선녀와 명헌나무꾼,YAL,I19,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,로맨틱,,"만화,일러스트",telagente,https://dongne.co/event/sports09/circles/411263,제9회 대운동회,Day2
우연이 3번이면 우명이래,"지갑, _월",K1,2sp,슬램덩크,X,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성 이명헌,정우성X이명헌,"섹슈얼,로맨틱",X,만화,@dal_balgda,https://dongne.co/event/sports09/circles/411548,제9회 대운동회,Day2
우째도 7월에도 농구하네,"Muung, 크림",K22,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,해당없음,,"공예,기타,소설,일러스트","@kimnarbi , @cream5989",https://dongne.co/event/sports09/circles/391896,제9회 대운동회,Day2
운동이 하고 싶어 ,먀냐 ,L15b,1sp,하이큐,.,,켄마,,,,기타,@myanya_0,https://dongne.co/event/sports09/circles/413119,제9회 대운동회,Day2
운명에서 각진 받침 빼기,"용해, 톱, 엉가자, 쪼노쪼노",I20,4sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,해당없음,,"소설,기타",@YongHae_NNHY,https://dongne.co/event/sports09/circles/411225,제9회 대운동회,Day2
원조 밥상 (아침뱅상됩니다),히로히로,E7,2sp,가비지타임,,,박병찬,박병찬X기상호,,,,,https://dongne.co/event/sports09/circles/398289,제9회 대운동회,Day2
원조순애맛집보스,BOSS,I22b,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성 이명헌,태섭X대만,"섹슈얼,로맨틱",,"만화,일러스트",@eehiyoriee,https://dongne.co/event/sports09/circles/415839,제9회 대운동회,Day2
윙크의 효능,청,G9a,1sp,가비지타임,,,"박병찬,기상호,성준수",,"섹슈얼,로맨틱",,소설,2321XLTK,https://dongne.co/event/sports09/circles/410852,제9회 대운동회,Day2
유기농국산부르클리 3000원,피쨩,X19,2sp,슬램덩크,,,송태섭,강백호X송태섭,로맨틱,성현준×김수겸,"소설,조형,기타",PchanPchanP,https://dongne.co/event/sports09/circles/409956,제9회 대운동회,Day2
유알과오지상,"뻥튀기아저씨, ur",N12,2sp,슬램덩크,,,"서태웅, 강백호",,"로맨틱,섹슈얼",,만화,"@hells_usol, @urlattei",https://dongne.co/event/sports09/circles/415242,제9회 대운동회,Day2
은빛늑대성준수,유마,B19,2sp,가비지타임,,,전영중 성준수,전영중X성준수,섹슈얼,,만화,,https://dongne.co/event/sports09/circles/416847,제9회 대운동회,Day2
응후응후,스게,J8,2sp,,,,,,,,,,https://dongne.co/event/sports09/circles/410526,제9회 대운동회,Day2
이 녀석의 마감하는 얼굴이 보고 싶어,민규,X10b,1sp,슬램덩크,,,"정우성, 송태섭",정우성X송태섭,"섹슈얼,로맨틱",,"만화,소설",alertofblizzard,https://dongne.co/event/sports09/circles/416870,제9회 대운동회,Day2
이 부스에는 자그마치 농구1.5개분과 야구 2.5개분이 들어있다고!,밥상행복추진위원,E1,2sp,가비지타임,,,"박병찬, 기상호",박병찬X기상호,로맨틱,,"일러스트,소설",@Garbage_BS,https://dongne.co/event/sports09/circles/410325,제9회 대운동회,Day2
"이게 됏네,..,. 감사합니다",치브,Z22,4sp,슬램덩크,,태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게,,서태웅X송태섭,"로맨틱,섹슈얼","우성태섭,백호태섭,태섭한나","만화,일러스트",@ChibuNyam,https://dongne.co/event/sports09/circles/414179,제9회 대운동회,Day2
이런 덩치 큰 녀석들한테 가로막혀서 어쩌잔거야!,내삐,T9,2sp,슬램덩크,,Speedster | 태섭왼 쁘띠존 ,송태섭,,"로맨틱,섹슈얼","송태섭x정대만, 송태섭x이명헌, 송태섭x정우성","만화,소설",@NPpi_14,https://dongne.co/event/sports09/circles/415203,제9회 대운동회,Day2
"이름은 두 개, 사람은 하나",허르,U14b,1sp,슬램덩크,,,"서태웅, 강백호",서태웅X강백호,,,,,https://dongne.co/event/sports09/circles/416830,제9회 대운동회,Day2
이미지하는건 부스성공한 너나우리,커드,G17b,1sp,가비지 타임,,,,,,,"만화,소설",@seekerd_r,https://dongne.co/event/sports09/circles/408211,제9회 대운동회,Day2
이번생도 농구함,꽃,H18,2sp,,,,,,,,,,https://dongne.co/event/sports09/circles/410665,제9회 대운동회,Day2
이번이 진짜 마지막 행사,하현,F16,2sp,가비지타임,,준수상호 쁘띠존,"성준수, 기상호",성준수X기상호,"로맨틱,섹슈얼",,소설,@hotclare0987,https://dongne.co/event/sports09/circles/392291,제9회 대운동회,Day2
이부스가성공했다는걸백호에게알려,"WANDU, 칸데타",O3,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,양호열,양호열X강백호,로맨틱,,"만화,일러스트","@wandu_SD, @kandeta_basket",https://dongne.co/event/sports09/circles/415969,제9회 대운동회,Day2
이부스는태대만나옵니다,90 & 현,R15,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love",송태섭 정대만,송태섭X정대만,"로맨틱,섹슈얼",,소설,@shohokuno90 & @mh_014mihi,https://dongne.co/event/sports09/circles/409282,제9회 대운동회,Day2
이사기 요이치의 남자들,스키아v,J13b,1sp,블루록,,신부스대전,이사기 요이치,,,카이이사 쿠로이사 ,"소설,만화",tmzldk,https://dongne.co/event/sports09/circles/414414,제9회 대운동회,Day2
이상한 나라의 잡화점,빵,G19,2sp,,,,,,,,,@_HHH_0110,https://dongne.co/event/sports09/circles/415513,제9회 대운동회,Day2
이열치열 ,도플,O19,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,,양호열X강백호,,우성명헌,,@cba06131,https://dongne.co/event/sports09/circles/408392,제9회 대운동회,Day2
이영광을이서영에게돌립니다아이서영이누구냐면,윤회,G12b,1sp,가비지타임,,,"올캐릭터, 최종병기즈, 전영중, 성준수",,,,"일러스트,조형,기타",@rinnesimashou__,https://dongne.co/event/sports09/circles/409640,제9회 대운동회,Day2
이자식애잔한뒤통수뭐가이쁘다고,영미터,B16,2sp,가비지타임,,,"성준수,전영중",,"로맨틱,섹슈얼",,만화,@OoMmcK,https://dongne.co/event/sports09/circles/414082,제9회 대운동회,Day2
이젠 무릎보호대만 봐도 늑대가되,고,R16,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭, 정대만",송태섭X정대만,"섹슈얼,로맨틱",모브x정대만,만화,@utmostgo,https://dongne.co/event/sports09/circles/416248,제9회 대운동회,Day2
일반공격이 박치기에 리바운드인 양키부부는 좋아하세요?,"미호, 핗",O4,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열,강백호",양호열X강백호,로맨틱,,"만화,일러스트",@algh_ww / @_0w0_ToT,https://dongne.co/event/sports09/circles/414109,제9회 대운동회,Day2
일반공격이페네트레이션에파울뜯기인이정환은좋아하세요?,전기자극,U22,4sp,슬램덩크,,,이정환,,로맨틱,,,@haenam_otaku,https://dongne.co/event/sports09/circles/412910,제9회 대운동회,Day2
일어나. 사랑해야지...,시나,A19b,1sp,가비지타임,,,전영중 성준수,전영중X성준수,해당없음,,소설,,https://dongne.co/event/sports09/circles/412143,제9회 대운동회,Day2
일일 호백따기 체험존,"박끼덩,농부,쪼",R3,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열, 강백호",양호열X강백호,로맨틱,,,@1_a137,https://dongne.co/event/sports09/circles/407607,제9회 대운동회,Day2
임시,밍,G14a,1sp,가비지타임,,,,,,,일러스트,,https://dongne.co/event/sports09/circles/387836,제9회 대운동회,Day2
임자네빵집,흑임자빵,E3,2sp,가비지타임,,,"임승대, 진재유",,로맨틱,,,@blacksesame_174,https://dongne.co/event/sports09/circles/416828,제9회 대운동회,Day2
작전명 : 파란,처서,C24a,1sp,가비지타임,,,"성준수, 진재유, 황보석, 김기정",성준수X진재유,로맨틱,"형현, ","소설,일러스트",@Wonderwall__EA,https://dongne.co/event/sports09/circles/385702,제9회 대운동회,Day2
잔디경기장도 사랑해줘,뿡솜,K15,2sp,아이실드21,슬램덩크,,없음,,,,"소설,공예,기타",aoppll,https://dongne.co/event/sports09/circles/411404,제9회 대운동회,Day2
잡곡태대빵,효모균,R17,2sp,슬램덩크,,"태섭대만 쁘띠존 ｜Lucky 7, Three point, 1st Love","송태섭,정대만",,"로맨틱,섹슈얼",,"소설,기타,공예,만화",hyomogyun14,https://dongne.co/event/sports09/circles/415978,제9회 대운동회,Day2
잡탕,두부 ,G7,4sp,가비지타임,슬램덩크,,,,,,,jung_dubu,https://dongne.co/event/sports09/circles/412618,제9회 대운동회,Day2
장고도등학교,이세플,C11,2sp,가비지타임,,,"최종수, 임승대, 이규, 주찬양, 노수민",임승대X최종수,해당없음,,"소설,일러스트",@sejinplayer,https://dongne.co/event/sports09/circles/416563,제9회 대운동회,Day2
저녁드라마,길새,P22,2sp,슬램덩크,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,강백호,양호열X강백호,"로맨틱,섹슈얼",,"만화,일러스트",@babababbabbab,https://dongne.co/event/sports09/circles/391367,제9회 대운동회,Day2
저도 무언가를 해봅니다,클레어,W15b,1sp,슬램덩크,,,서태웅,윤대협X서태웅,해당없음,,소설,@Kaede___RE,https://dongne.co/event/sports09/circles/414009,제9회 대운동회,Day2
저희동생월클아닙니다,율,J13a,1sp,블루록,,신부스대전,"이토시 린, 이토시 사에",이토시 린X이토시 사에,로맨틱,,"일러스트,만화",broedpork,https://dongne.co/event/sports09/circles/386187,제9회 대운동회,Day2
전남친고민상담소,김오팬X후보,E2,2sp,가비지타임,슬램덩크,,임승대 진재유 강인석 조신우,임승대X진재유,"섹슈얼,로맨틱",강인석X조신우,"소설,일러스트,공예",@kimohpen_ @omg_JJY4,https://dongne.co/event/sports09/circles/408431,제9회 대운동회,Day2
전방에 우명보호구역입니다!,"은하, 토즈",I1,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,정우성 이명헌,,"로맨틱,섹슈얼",,"기타,만화","@manggurr_0401, @tozuuum11",https://dongne.co/event/sports09/circles/415667,제9회 대운동회,Day2
전부 우명이다 근데 아닐지도,"퓨나, 뿅팔계",K24,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,우성명헌,우성X명헌,로맨틱,,만화,@puepuena,https://dongne.co/event/sports09/circles/409463,제9회 대운동회,Day2
전지적 이노버지 시점,유자,V19a,1sp,슬램덩크,,,"서태웅,정대만",,"로맨틱,섹슈얼",,만화,@yuzajelly,https://dongne.co/event/sports09/circles/416170,제9회 대운동회,Day2
정대만 월드투어 in 서울,까삐,V3,2sp,슬램덩크,가비지타임,,정대만,,,,,@o3o_kkap,https://dongne.co/event/sports09/circles/412752,제9회 대운동회,Day2
정대만과 츠루네의 슈퍼점프,사만,G23a,1sp,슬램덩크,"츠루네, 테일즈런너",,,,,,,@veronica560_,https://dongne.co/event/sports09/circles/413224,제9회 대운동회,Day2
제가여기있는건마감을한거겠지요,A,N15a,1sp,슬램덩크,,,,,,,,,https://dongne.co/event/sports09/circles/409587,제9회 대운동회,Day2
제발 국민이라면 준빵합시다. (지국민: 예? 저요?),철,B15,2sp,가비지타임,,,"성준수, 전영중, 조재석, 지국민, 박병찬",성준수X전영중,"로맨틱,섹슈얼",조재석x지국민,"만화,소설",@kgse220,https://dongne.co/event/sports09/circles/413089,제9회 대운동회,Day2
조형석과 이현성은 아는사이다,리케,G13,2sp,가비지타임,,,"조형석, 이현성",조형석X이현성,"로맨틱,섹슈얼",,소설,@likeHyeongHyeon,https://dongne.co/event/sports09/circles/392008,제9회 대운동회,Day2
존잘님이랑 같부스 냄(자랑),"구구계, zhaoli",I23,2sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성, 이명헌",정우성X이명헌,"로맨틱,섹슈얼",,기타,"@or77rb1 ,  @zhao_li0715  ",https://dongne.co/event/sports09/circles/413870,제9회 대운동회,Day2
존프조로 할 수 있는 n가지 조합으로 변경해주시기바랍니다 479번째 변경요청입니다,"호잍, 라이, 아도",Z19,2sp,슬램덩크,,,"이명헌, 정우성, 송태섭",정우성X이명헌X 송태섭,"로맨틱,섹슈얼,해당없음","우명, 태섭른, 우태, 명태","공예,기타,소설,일러스트",,https://dongne.co/event/sports09/circles/412640,제9회 대운동회,Day2
졸업생 유니폼 아나바다,바람,G15,2sp,가비지타임,,,최종수 등등 ,,,,,@Bambbaram_0618,https://dongne.co/event/sports09/circles/416440,제9회 대운동회,Day2
종뱅 탐구생활,arce,D24b,1sp,가비지타임,,,종수 병찬,종수X병찬,"로맨틱,섹슈얼",,,@arce_2321,https://dongne.co/event/sports09/circles/413283,제9회 대운동회,Day2
종뱅온 홍보부스,종뱅온,D2a,1sp,가비지타임,,,"최종수, 박병찬",최종수X박병찬,"로맨틱,해당없음",,"만화,일러스트,소설,기타",2321only,https://dongne.co/event/sports09/circles/388985,제9회 대운동회,Day2
종상은 전설이다....,"루우, 김귤",F2,2sp,가비지타임,,,"최종수, 기상호",최종수X기상호,"로맨틱,섹슈얼",,,@mxtx_bingul,https://dongne.co/event/sports09/circles/395122,제9회 대운동회,Day2
종상을 하자,룽지,E12b,1sp,가비지타임,,,"최종수, 기상호",,해당없음,,,@bbosi__,https://dongne.co/event/sports09/circles/411866,제9회 대운동회,Day2
종상이네 잡화점,농식,F19b,1sp,가비지타임,,,,최종수X기상호,로맨틱,,,@nongsig06,https://dongne.co/event/sports09/circles/416385,제9회 대운동회,Day2
종상준상뱅상연맹,다밍,E23,2sp,가비지타임,,,가비지타임,,"로맨틱,섹슈얼",,만화,@dami_g_t,https://dongne.co/event/sports09/circles/388090,제9회 대운동회,Day2
종상팝니다,dd,F4b,1sp,가비지타임,,,"최종수, 기상호",,로맨틱,,소설,@ddkim28,https://dongne.co/event/sports09/circles/411277,제9회 대운동회,Day2
종합선물세트부스,농구꼬 ,A4,2sp,가비지타임,,,,,,,,@nong_gu_go,https://dongne.co/event/sports09/circles/412085,제9회 대운동회,Day2
죠랭이타임-!!,깡츄,G16,2sp,가비지타임 / 하이큐,,,기상호,,"로맨틱,섹슈얼",,만화,@me_jichu,https://dongne.co/event/sports09/circles/414380,제9회 대운동회,Day2
주님(마감을하다)한놈갑니다,주한다,R5a,1sp,,,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,양호열 강백호,양호열X강백호,"로맨틱,섹슈얼",,,@joo_handa,https://dongne.co/event/sports09/circles/411871,제9회 대운동회,Day2
죽을때까지한일전하자이기는건한국인걸로,"람지,여우",S19a,1sp,슬램덩크,가비지타임,10X100 사랑은 기하급수적! | 호열백호 쁘띠존,"양호열, 강백호, 서태웅, 박병찬, 이초원",양호열X강백호,해당없음,,"만화,일러스트,소설,기타",HIGH_BANGz,https://dongne.co/event/sports09/circles/414421,제9회 대운동회,Day2
준상러버스클럽s2,루블,F9,2sp,가비지타임,,준수상호 쁘띠존,"성준수, 기상호",성준수X기상호,,,,@coolwithbeauty,https://dongne.co/event/sports09/circles/417773,제9회 대운동회,Day2
준상이 합니다.,초코롤,E16b,4sp,가비지타임,,준수상호 쁘띠존,"성준수, 기상호",,"로맨틱,섹슈얼",,소설,shdshfroll,https://dongne.co/event/sports09/circles/390129,제9회 대운동회,Day2
준상하자. 먼저 지치는 사람이 준상회지 100p만들어오는걸로.,luv,F11,2sp,가비지타임,,준수상호 쁘띠존,"성준수, 기상호",성준수X기상호,로맨틱,,,⁦‪@wemustlxxx‬⁩,https://dongne.co/event/sports09/circles/416401,제9회 대운동회,Day2
준수야 목말라? 왜?,SUNDANCE,A5,2sp,가비지타임,전독시,,전영중 성준수 최종수 박병찬,전영중X성준수,"로맨틱,섹슈얼",종뱅,"소설,일러스트",,https://dongne.co/event/sports09/circles/413381,제9회 대운동회,Day2
준수최애가하는준상부스,오엥,E13b,1sp,가비지타임,,준수상호 쁘띠존,,성준수X기상호,,,일러스트,@3131oeng,https://dongne.co/event/sports09/circles/407652,제9회 대운동회,Day2
준이빵이,김씨,B17a,1sp,가비지타임,,,"성준수,전영중",성준수X전영중,"로맨틱,섹슈얼",전영중드림,만화,Howtocatchmajor,https://dongne.co/event/sports09/circles/411888,제9회 대운동회,Day2
중얼중얼..,오지,V14,2sp,슬램덩크,,,정대만+,,,,"일러스트,만화",@OG__MAN,https://dongne.co/event/sports09/circles/387946,제9회 대운동회,Day2
지금까지 하고 있네...,송삼이,Z4a,1sp,슬램덩크,,태웅태섭 쁘띠존 | 겨울의 강이 여름의 바다에게,송태섭,,로맨틱,,소설,@notfishyesgay,https://dongne.co/event/sports09/circles/412228,제9회 대운동회,Day2
지독할 정도로 태웅태섭만 함,국산더덕,Y22,2sp,슬램덩크,,No.1 프로포즈 대작전,"서태웅, 송태섭",,"로맨틱,섹슈얼",,,@4B_RANG,https://dongne.co/event/sports09/circles/414613,제9회 대운동회,Day2
지뢰밭, 노랑별,V15,2sp,슬램덩크,,,,,,,만화,-,https://dongne.co/event/sports09/circles/398480,제9회 대운동회,Day2
지상고 앞 돈까스가게,향,C24b,1sp,가비지 타임,,,"성준수, 진재유",성준수X진재유,로맨틱,,,@hyang_kalenim,https://dongne.co/event/sports09/circles/411797,제9회 대운동회,Day2
지상고앞 짜글이가게,뽀글,H11a,1sp,가비지타임,,,,,,,만화,@gabtapigboss,https://dongne.co/event/sports09/circles/416219,제9회 대운동회,Day2
